0,51.5092530654808,-0.161026458766525,0,-0,-0.044381843001676
0.5,51.5092530654808,-0.161026458766525,0.0199299187075074,-0.00167282405295493,-0.0837390345116098
1,51.5092531841465,-0.161026474769794,0.199998133364611,-0.000864089504251401,-0.00432046096247425
1.5,51.5092543749655,-0.161026483036209,0.469975493448064,-0.00479953729531541,-0.0102119589693043
2,51.5092571732704,-0.161026528951555,0.719734235049622,-0.0195609533902436,-0.0271713340447632
2.5,51.5092614586765,-0.161026716083768,0.909967628546022,-0.00767561061601742,-0.0084348369584748
3,51.5092668767608,-0.161026789513457,1.15991749396741,-0.0138349986760762,-0.0119270057709257
3.5,51.5092737830843,-0.161026921867717,1.22999765502702,0.00240179683281615,0.0019526815928007
4,51.5092811066756,-0.161026898890704,1.30619158393056,-0.099817563930336,-0.0762705389498436
4.5,51.5092888839371,-0.16102785380805,1.26957791524545,-0.0327401454029886,-0.0257824983857232
5,51.5092964431952,-0.161028167021049,1.21970808356821,-0.0266869046233063,-0.0218762568335052
5.5,51.5093037055209,-0.161028422325032,1.31997533576132,-0.00806926153972146,-0.00611311499865647
6,51.5093115648529,-0.161028499521013,1.36837416987931,-0.0667242924811251,-0.0487231385057194
6.5,51.5093197123588,-0.16102913784814,1.35934743986944,0.0421252622589993,0.0309794125865848
7,51.5093278061182,-0.161028734851656,1.26943430071012,-0.0379019284548719,-0.0298484701113992
7.5,51.5093353645213,-0.161029097445966,1.30996958169048,0.00892720816793832,0.00681471546978634
8,51.5093431642775,-0.161029012043057,1.30778119177768,-0.0762125608581292,-0.0582103956409094
8.5,51.5093509510037,-0.161029741141529,1.31715982385427,-0.0865447769896547,-0.0656112892251316
9,51.5093587935717,-0.16103056908485,1.26854754579727,-0.0607216934195281,-0.0478305924676907
9.5,51.5093663466949,-0.161031149988231,1.32257470854206,0.140342938279376,0.105717817795579
10,51.509374221504,-0.161029807378169,1.27892150688245,0.0525336009953096,0.0410534065859173
10.5,51.5093818363953,-0.161029304808407,1.2699645247728,0.00949240847200844,0.00747440697448943
11,51.5093893979554,-0.161029213998361,1.2299524554033,0.0108146866527117,0.00879254146261523
11.5,51.5093967212776,-0.1610291105385,1.28975256151616,-0.0252651946856717,-0.0195866745777917
12,51.5094044006586,-0.16102935224222,1.25974236438896,-0.0254789199872648,-0.0202227434210788
12.5,51.5094119013544,-0.161029595990644,1.29992949938854,-0.0135387081902676,-0.0104145791814507
13,51.5094196413305,-0.161029725511303,1.27904724256293,-0.0493776395968436,-0.0385858550977981
13.5,51.5094272569704,-0.161030197890678,1.28834239885396,-0.0653747911295473,-0.0506998503152604
14,51.5094349279551,-0.161030823309469,1.24880085356696,-0.0547396394803893,-0.0438057203399262
14.5,51.5094423635035,-0.161031346985586,1.2599746403775,0.00799409817244746,0.00634456492416129
15,51.5094498655823,-0.161031270509576,1.19696726434394,-0.0852605893070493,-0.0711104064843545
15.5,51.5094569925057,-0.161032086169481,1.2329669561639,-0.131880571002475,-0.106556832159441
16,51.5094643337766,-0.161033347827304,1.29734822004493,-0.0829915414139417,-0.0638830900481274
16.5,51.5094720583833,-0.161034141780676,1.28975549716594,-0.0251148866258639,-0.0194701344808287
17,51.5094797377818,-0.161034382047697,1.3085414329266,-0.061800633608438,-0.0471935727550645
17.5,51.5094875290346,-0.161034973275158,1.34755234921926,-0.0812567911847408,-0.0602266185456698
18,51.5094955525642,-0.161035750633489,1.29851800420168,-0.0620563676352465,-0.0477538151895491
18.5,51.5095032841359,-0.1610363443079,1.33933645348207,-0.0421647290288663,-0.0314714105773557
19,51.5095112587469,-0.161036747685779,1.25880547582156,-0.0548522929481046,-0.0435473281664386
19.5,51.5095187538643,-0.161037272441473,1.33948873171741,0.0370126681298487,0.0276249075840524
20,51.509526729382,-0.161036918355176,1.27999999073786,-0.000153984013582236,-0.000120300010901287
20.5,51.5095343506948,-0.161036919830041,1.23962640688274,-0.0304363493047123,-0.0245479083408478
21,51.5095417316171,-0.161037211006513,1.24893851768342,-0.0515031945294673,-0.0412142224623804
21.5,51.5095491679851,-0.161037703722866,1.25834108667298,0.0646352039577738,0.0513203056315547
22,51.5095566603376,-0.161037085380279,1.24888795878093,-0.0527149543489667,-0.0421844737875672
22.5,51.5095640964046,-0.161037589689296,1.20791009254551,-0.0710859221414952,-0.0587825428789555
23,51.5095712884832,-0.161038269747677,1.23989664141049,0.0160099537475202,0.0129116117677305
23.5,51.5095786710146,-0.161038116587382,1.21999307842822,0.0041095726343334,0.00336850852961273
24,51.5095859350371,-0.161038077274241,1.27711753353341,-0.0858533956320119,-0.0671233585387273
24.5,51.5095935391872,-0.161038898608972,1.25983023200586,-0.0206830008476769,-0.0164158173144027
25,51.5096010404062,-0.161039096478903,1.29998800087348,0.00558547983460954,0.00429653616885678
25.5,51.5096087807306,-0.16103904304648,1.31956036868931,-0.0340651344417148,-0.0258097854461889
26,51.5096166375918,-0.161039368939385,1.29972383197188,-0.0267947868874509,-0.0206128341919874
26.5,51.5096243763432,-0.161039625279162,1.26504737270914,-0.112049742532918,-0.088343010881992
27,51.5096319086257,-0.161040697227354,1.28918167311203,-0.0459414160867694,-0.0356210333701913
27.5,51.5096395846075,-0.161041136737467,1.26872476722063,0.056898726180369,0.0448171482058645
