227.5,1.22,1.24,1.26,1.3,-0.0202,182.9686565
228,1.26,1.3,1.26,1.3,-0.0168,181.5588309
228.5,1.12,1.18,1.12,1.14,-0.0046,180.8410469
229,0.84,0.88,0.96,0.92,0.0008,180.1206638
229.5,0.7,0.62,0.62,0.6,-0.0102,181.6262646
230,0.38,0.4,0.32,0.38,-0.0252,181.7712637
230.5,0.16,0.36,0.12,0.38,-0.5392,163.2959305
231,0.2,0.36,0.18,0.32,-0.5294,149.6401585
231.5,0.08,0.38,0.12,0.44,-0.5278,134.8450691
232,0.1,0.44,0.22,0.38,-0.5448,121.4614476
232.5,0.28,0.44,0.12,0.46,-0.5302,107.4705754
233,0.12,0.36,0.18,0.38,-0.5378,88.97909421
233.5,0.26,0.22,0.18,0.38,-0.5548,76.70695641
234,0.18,0.4,0.18,0.44,-0.535,58.20853675
234.5,0.14,0.34,0.24,0.4,-0.5334,44.70148524
235,0.12,0.34,0.14,0.36,-0.5496,32.98317837
235.5,0.24,0.38,0.12,0.36,-0.5496,16.54379981
236,0.12,0.4,0.2,0.42,-0.5394,-2.405842172
236.5,0.26,0.36,0.46,0.5,-0.0056,1.338239836
237,0.56,0.7,0.6,0.66,-0.0076,3.241574967
237.5,0.8,0.9,0.82,0.84,-0.0024,0.9146361368
238,1.14,1.04,1.12,1.18,-0.0088,-0.01403838959
238.5,1.2,1.26,1.2,1.3,-0.037,-1.681593028
239,1.24,1.14,1.32,1.24,-0.008,-0.6303742429
239.5,1.18,1.28,1.28,1.3,-0.0324,-0.03354994528
240,1.28,1.28,1.24,1.26,-0.0268,1.363415115
240.5,1.22,1.32,1.22,1.34,-0.0252,-2.113265137
241,1.28,1.22,1.18,1.36,-0.0212,-3.260799551
241.5,1.26,1.26,1.26,1.26,0.0006,-3.503766245
242,1.26,1.18,1.32,1.28,0.0154,-0.08781594523
242.5,1.24,1.22,1.34,1.24,-0.0178,3.248119304
243,1.28,1.18,1.22,1.26,-0.0052,0.9167752097
243.5,1.16,1.2,1.26,1.32,-0.0086,-1.126745696
244,1.16,1.22,1.2,1.32,-0.0176,-0.1703532681
244.5,1.28,1.26,1.24,1.24,-0.0246,0.6239553372
245,1.24,1.2,1.16,1.2,-0.0208,0.2751194925
245.5,1.24,1.2,1.32,1.38,-0.0078,-1.322568405
246,1.22,1.28,1.22,1.2,-0.0004,-1.059756834
246.5,1.14,1.24,1.34,1.22,-0.0176,2.57888148
247,1.12,1.26,1.28,1.3,-0.0084,-2.519938903
247.5,1.22,1.26,1.28,1.22,-0.0054,-1.343276521
248,1.2,1.16,1.28,1.3,-0.0212,0.5749718571
248.5,1.24,1.22,1.4,1.3,-0.019,-2.321043839
249,1.18,1.22,1.24,1.38,-0.012,0.06082631362
249.5,1.18,1.18,1.26,1.32,-0.0212,-2.291456556
250,1.14,1.2,1.26,1.34,-0.0252,-2.51939803
250.5,1.24,1.24,1.32,1.24,-0.0236,-0.555158628
251,1.2,1.14,1.28,1.3,-0.0326,-0.5301603163
251.5,1.12,1.18,1.18,1.32,-0.0078,-2.325507904
252,1.26,1.2,1.32,1.34,-0.0196,-0.4314986242
252.5,1.26,1.22,1.28,1.32,0.0052,-1.590760884
253,1.2,1.18,1.34,1.4,-0.0098,-3.301975551
253.5,1.2,1.3,1.28,1.32,0.0028,-2.888138952
254,1.16,1.28,1.26,1.32,0.0024,-0.4937570118
254.5,1.36,1.18,1.32,1.34,-0.01,0.3072396666
255,1.24,1.22,1.36,1.28,-0.0158,-1.448082231
255.5,1.2,1.2,1.3,1.3,-0.0048,1.897748893
256,1.3,1.16,1.28,1.28,-0.0062,4.106614948
256.5,1.14,1.18,1.32,1.32,-0.0178,3.056254161
257,1.28,1.26,1.44,1.26,-0.0226,0.5434347002
257.5,1.24,1.32,1.3,1.26,-0.0262,-1.450964886
258,1.24,1.22,1.22,1.32,-0.021,-1.650941638
258.5,1.32,1.26,1.26,1.3,-0.0012,2.161889284
259,1.14,1.22,1.28,1.26,-0.0112,1.596663255
259.5,1.26,1.26,1.36,1.2,-0.0122,-2.554400055
260,1.24,1.16,1.28,1.3,-0.0084,2.208103845
260.5,1.24,1.18,1.28,1.28,0.0088,4.130350228
261,1.24,1.24,1.32,1.26,-0.0078,-1.097572276
261.5,1.2,1.22,1.28,1.4,0.0064,2.960216465
262,1.24,1.14,1.26,1.22,-0.006,1.518958992
262.5,1.22,1.3,1.24,1.36,-0.0096,5.445809718
263,1.22,1.22,1.28,1.24,-0.0004,2.235632131
263.5,1.22,1.3,1.28,1.36,-0.0132,-1.744485655
264,1.2,1.22,1.26,1.26,-0.0184,2.740138532
264.5,1.28,1.3,1.32,1.32,-0.0342,-1.640666631
265,1.22,1.22,1.28,1.26,-0.0506,3.406195986
265.5,1.2,1.22,1.28,1.38,-0.0384,0.7318198438
266,1.22,1.16,1.28,1.3,-0.0316,0.1715513146
266.5,1.16,1.28,1.26,1.34,0.007,1.800887562
267,1.2,1.22,1.26,1.16,-0.007,-0.7670888412
267.5,1.04,1.04,1.1,1.3,-0.0062,1.9771031
268,0.94,0.8,0.82,0.88,-0.024,-2.00673085
268.5,0.66,0.56,0.66,0.72,0.0036,3.261888288
269,0.28,0.48,0.3,0.38,0.0022,4.069248279
269.5,0.36,0.18,0.32,0.28,0.4778,15.94421724
270,0.44,0.18,0.38,0.18,0.5022,28.80146073
270.5,0.24,0.16,0.38,0.22,0.4966,45.14182873
271,0.34,0.14,0.32,0.04,0.5026,60.97858706
271.5,0.4,0.08,0.32,0.12,0.5036,72.53082563
272,0.36,0.04,0.34,0.14,0.4904,88.2549087
272.5,0.3,0.16,0.46,0.16,0.5106,105.7240885
273,0.34,0.08,0.48,0.22,0.5072,118.8992539
273.5,0.38,0.12,0.3,0.14,0.5088,133.0049626
274,0.34,0.1,0.38,0.12,0.5068,151.6953891
274.5,0.4,0.08,0.44,0.02,0.5266,163.8378486
275,0.38,0.06,0.28,0.14,0.5212,180.0608526
275.5,0.4,0.32,0.54,0.32,-0.0036,180.754283
276,0.58,0.62,0.54,0.6,-0.0258,179.7664654
276.5,0.9,0.84,0.96,0.92,-0.0056,179.4060192
277,1.02,1.08,1.08,1.18,-0.0096,182.7498542
277.5,1.24,1.24,1.26,1.26,-0.0264,179.5518
278,1.32,1.22,1.2,1.24,-0.0424,178.6922152
278.5,1.3,1.24,1.34,1.4,-0.0248,180.0903708
279,1.22,1.28,1.28,1.3,-0.0148,180.6361565
279.5,1.26,1.2,1.46,1.32,0.0058,179.0652143
280,1.28,1.28,1.28,1.32,-0.0098,176.2146971
280.5,1.12,1.3,1.3,1.34,-0.0094,176.619113
281,1.28,1.24,1.36,1.22,0.0018,180.0109509
281.5,1.38,1.18,1.32,1.22,-0.0196,182.8749949
282,1.18,1.24,1.24,1.28,-0.0096,179.5162006
282.5,1.14,1.2,1.32,1.36,-0.016,182.7680584
283,1.12,1.28,1.32,1.2,-0.0172,184.8230112
283.5,1.24,1.14,1.26,1.34,-0.0026,180.625257
284,1.18,1.16,1.36,1.32,-0.022,180.6117619
284.5,1.28,1.22,1.24,1.3,-0.0086,178.4848855
285,1.2,1.08,1.24,1.26,-0.0342,178.2396214
285.5,1.16,1.24,1.3,1.26,-0.0376,176.4061931
286,1.28,1.22,1.26,1.36,-0.0346,178.1042738
286.5,1.16,1.3,1.34,1.34,-0.0254,176.1449223
287,1.3,1.28,1.36,1.2,-0.0108,177.0774185
287.5,1.28,1.3,1.32,1.36,-0.0088,179.7530711
288,1.24,1.18,1.3,1.4,-0.0092,175.9681957
288.5,1.34,1.16,1.24,1.32,-0.0036,177.944019
289,1.26,1.22,1.26,1.32,-0.0046,177.7666179
289.5,1.22,1.22,1.3,1.3,-0.0108,176.5048788
290,1.16,1.24,1.3,1.28,-0.0188,181.0537115
290.5,1.2,1.28,1.34,1.24,-0.002,182.5367475
291,1.16,1.18,1.26,1.3,-0.0014,180.1812255
291.5,1.22,1.26,1.34,1.3,-0.0076,178.410857
292,1.26,1.16,1.3,1.26,-0.006,179.7786138
292.5,1.18,1.3,1.38,1.3,-0.0032,182.4600059
293,1.18,1.18,1.3,1.28,-0.0134,182.8239426
293.5,1.26,1.12,1.26,1.32,0.0016,180.5674614
294,1.22,1.2,1.28,1.2,-0.0156,183.2105832
294.5,1.2,1.22,1.34,1.26,-0.0146,181.1015647
295,1.14,1.28,1.26,1.34,-0.002,181.002974
295.5,1.18,1.22,1.3,1.36,-0.015,182.7807936
296,1.22,1.26,1.26,1.24,-0.0138,183.3265469
296.5,1.18,1.18,1.24,1.32,-0.013,182.8251721
297,1.26,1.16,1.2,1.32,-0.011,181.9641633
297.5,1.22,1.3,1.18,1.34,-0.0306,181.2961435
298,1.24,1.18,1.28,1.3,-0.0406,181.9137819
298.5,1.2,1.28,1.24,1.4,0.0032,182.3127448
299,1.22,1.22,1.26,1.24,-0.002,182.7403552
299.5,1.16,1.2,1.28,1.18,-0.0188,181.7419273
300,1.2,1.24,1.3,1.26,-0.0202,177.56098
300.5,1.26,1.22,1.38,1.28,0.0106,181.7972834
301,1.26,1.18,1.38,1.36,0.0062,182.9032437
301.5,1.32,1.24,1.3,1.24,-0.0364,182.9558088
302,1.2,1.22,1.24,1.32,-0.0382,181.7733832
302.5,1.16,1.16,1.2,1.4,-0.0038,180.0436538
303,1.22,1.28,1.28,1.32,-0.014,182.9347455
303.5,1.24,1.26,1.26,1.34,-0.0186,180.7868123
304,1.18,1.26,1.2,1.3,-0.0164,182.3061989
304.5,1.3,1.24,1.24,1.28,-0.0054,181.1320247
305,1.1,1.28,1.28,1.34,-0.005,180.5915476
305.5,1.18,1.14,1.22,1.22,-0.035,183.7572307
306,1.16,1.24,1.34,1.3,-0.0344,181.5978348
306.5,1.04,1.08,1.12,1.3,-0.0038,180.770937
307,0.82,0.82,0.88,0.94,-0.0186,178.4711931
307.5,0.6,0.6,0.62,0.62,-0.008,177.2335642
308,0.36,0.36,0.4,0.36,-0.005,179.26785
308.5,0.12,0.22,0.22,0.3,-0.5316,165.1610854
309,0.08,0.44,0.12,0.36,-0.5248,153.5268337
309.5,0.18,0.38,0.2,0.4,-0.5346,133.7925695
310,0.14,0.4,0.14,0.42,-0.5484,118.8338387
310.5,0.18,0.36,0.2,0.4,-0.5518,106.3573135
311,0.18,0.28,0.18,0.36,-0.5522,90.38286131
311.5,0.16,0.4,0.08,0.38,-0.523,79.258349
312,0.14,0.3,0.2,0.38,-0.5004,59.32190536
312.5,0.12,0.32,0.16,0.34,-0.5426,46.47717763
313,0.14,0.42,0.18,0.4,-0.5448,33.56846379
313.5,0.18,0.38,0.16,0.3,-0.5198,19.18468844
314,0.2,0.26,0.1,0.36,-0.519,1.825948449
314.5,0.24,0.34,0.38,0.48,-0.0386,-2.405487502
315,0.66,0.6,0.7,0.7,-0.0448,-3.373809339
315.5,0.86,0.88,0.86,0.78,-0.02,1.324304891
316,1.14,1.08,1.18,1.18,-0.0188,0.6505595962
316.5,1.14,1.18,1.22,1.36,-0.0096,-3.21183455
317,1.26,1.24,1.2,1.28,-0.0008,-1.890358473
317.5,1.14,1.18,1.44,1.3,0.001,0.6357673345
318,1.08,1.32,1.2,1.34,-0.0052,0.2090604182
318.5,1.22,1.3,1.32,1.3,-0,-3.788917919
319,1.16,1.24,1.18,1.32,-0.004,2.381228663
319.5,1.2,1.22,1.28,1.32,-0.0394,-0.8919898864
320,1.2,1.26,1.28,1.24,-0.0384,-2.425277516
320.5,1.22,1.26,1.4,1.22,-0.0048,0.005556794709
321,1.2,1.28,1.34,1.36,-0.0194,-1.339925963
321.5,1.16,1.3,1.26,1.34,-0.0328,-1.85418123
322,1.3,1.24,1.28,1.4,-0.0128,0.2116797418
322.5,1.32,1.14,1.16,1.28,-0.0026,-0.243701974
323,1.22,1.22,1.3,1.22,0.0084,-0.710508411
323.5,1.26,1.18,1.3,1.24,-0.0178,-2.768876367
324,1.2,1.22,1.28,1.24,-0.0388,-2.468106122
324.5,1.26,1.32,1.22,1.22,-0.0234,-2.998277194
325,1.22,1.2,1.14,1.22,-0.012,-0.9354412359
325.5,1.16,1.28,1.28,1.3,-0.0152,-1.751256999
326,1.28,1.26,1.22,1.36,-0.0134,-1.523188103
326.5,1.24,1.26,1.3,1.26,0.0196,0.9025217981
327,1.24,1.2,1.28,1.34,0.0068,0.6408393355
327.5,1.18,1.22,1.26,1.32,-0.0256,2.846248006
328,1.18,1.28,1.24,1.32,-0.0106,-2.061693752
328.5,1.22,1.24,1.24,1.26,-0.032,-1.873372236
329,1.14,1.2,1.24,1.26,-0.0264,2.021230131
329.5,1.26,1.24,1.3,1.3,-0.0332,-0.8735396688
330,1.28,1.24,1.24,1.24,-0.0246,-1.788743084
330.5,1.18,1.28,1.24,1.22,0.0152,-0.5237379772
331,1.16,1.18,1.26,1.4,0.015,0.5607824969
331.5,1.28,1.28,1.38,1.28,-0.0078,-1.059896222
332,1.18,1.08,1.28,1.3,-0.013,-1.854941857
332.5,1.26,1.28,1.32,1.42,-0.0326,1.675289876
333,1.2,1.22,1.32,1.3,-0.0266,0.1342060106
333.5,1.22,1.16,1.26,1.34,-0.0236,-3.654449111
334,1.14,1.34,1.26,1.28,-0.0116,0.7908680465
334.5,1.24,1.12,1.32,1.4,-0.0186,1.547245876
335,1.26,1.2,1.28,1.3,-0.027,1.644515163
335.5,1.16,1.28,1.26,1.3,-0.0058,0.4272320162
336,1.2,1.16,1.26,1.26,-0.0072,-2.574896808
336.5,1.2,1.32,1.24,1.3,-0.017,0.007499765432
337,1.26,1.1,1.32,1.32,-0.0294,-0.4570076237
337.5,1.24,1.26,1.3,1.3,0.0044,3.113703059
338,1.18,1.3,1.3,1.26,0.0076,-1.697069287
338.5,1.3,1.3,1.24,1.28,-0.028,-2.379531376
339,1.28,1.18,1.3,1.28,-0.0154,-2.371222933
339.5,1.22,1.32,1.2,1.2,-0.0158,-2.279374802
340,1.2,1.1,1.32,1.3,-0.0202,1.608073896
340.5,1.18,1.16,1.26,1.34,-0.0136,1.376629326
341,1.18,1.22,1.26,1.24,-0.006,-0.7329841915
341.5,1.26,1.2,1.3,1.32,-0.0026,0.8422549114
342,1.18,1.18,1.3,1.24,-0.0014,0.8816879831
342.5,1.24,1.3,1.36,1.34,-0.0332,-1.413220977
343,1.24,1.28,1.36,1.28,-0.028,-2.370777836
343.5,1.2,1.24,1.26,1.26,-0.0212,0.3110236736
344,1.16,1.18,1.32,1.28,-0.0232,0.9687730019
344.5,1.2,1.22,1.3,1.26,-0.0094,2.074734309
345,1.2,1.22,1.36,1.3,-0.024,-1.38702968
345.5,1.06,1.1,1.12,1.14,0.007,0.1176272545
346,0.86,0.86,0.94,0.92,-0.0092,0.2437117907
346.5,0.56,0.64,0.68,0.66,-0.0214,-3.819616468
347,0.34,0.3,0.4,0.42,-0.0256,3.877571404
347.5,0.24,0.14,0.28,0.14,0.5128,15.79689734
348,0.32,0.06,0.34,0.12,0.5082,30.51118309
348.5,0.32,0.12,0.32,0.06,0.5026,41.20907063
349,0.4,0.08,0.32,0.18,0.5136,58.35908404
349.5,0.36,0.08,0.38,0.12,0.5294,77.91220939
350,0.3,0.04,0.4,0.2,0.5294,89.90907325
350.5,0.26,0.1,0.38,0.16,0.5052,105.5641172
351,0.26,0.16,0.3,0.12,0.5116,120.8527537
351.5,0.4,0.24,0.5,0.14,0.521,139.459219
352,0.44,0.18,0.34,0.14,0.5164,151.4798821
352.5,0.34,0.1,0.42,0.06,0.4986,167.9528051
353,0.36,0.14,0.3,0.08,0.5124,181.7915258
353.5,0.4,0.38,0.34,0.32,-0.0114,178.1046472
354,0.6,0.56,0.62,0.62,-0.0198,182.9935574
354.5,0.92,0.8,0.92,0.84,-0.0214,180.7541839
355,1.16,1.14,1.16,1.2,-0.0128,178.7911375
355.5,1.2,1.26,1.36,1.32,-0.0236,182.0235867
356,1.22,1.2,1.32,1.38,-0.0276,179.1764865
356.5,1.22,1.24,1.34,1.28,-0.0104,178.0070165
357,1.22,1.24,1.28,1.34,-0.0104,180.4394575
357.5,1.14,1.26,1.32,1.34,-0.0248,178.8067182
358,1.16,1.24,1.3,1.24,-0.0208,178.9578736
358.5,1.28,1.14,1.28,1.48,-0.0172,183.4388358
359,1.28,1.24,1.34,1.32,-0.0192,177.7871344
359.5,1.28,1.28,1.32,1.28,-0.0188,179.7564008
360,1.12,1.1,1.36,1.3,-0.0122,178.6133697
360.5,1.24,1.26,1.22,1.28,0.0018,179.6588234
361,1.16,1.18,1.24,1.24,-0.0054,181.4468285
361.5,1.22,1.18,1.28,1.32,-0.0186,181.8092162
362,1.26,1.24,1.28,1.3,-0.02,175.4079697
362.5,1.18,1.18,1.32,1.32,-0.0014,180.3341255
363,1.34,1.2,1.26,1.26,-0.0142,180.0348948
363.5,1.22,1.22,1.26,1.36,-0.0356,179.2762252
364,1.24,1.14,1.34,1.34,-0.0256,177.5343839
364.5,1.22,1.3,1.28,1.3,0.0016,178.8728365
365,1.16,1.28,1.2,1.28,0.0072,186.1188742
365.5,1.22,1.2,1.32,1.32,-0.0212,179.1261035
366,1.24,1.16,1.3,1.32,-0.027,180.3569551
366.5,1.28,1.12,1.3,1.38,-0.0054,182.4914995
367,1.22,1.08,1.34,1.26,-0.0168,181.0085287
367.5,1.22,1.18,1.24,1.32,-0.029,179.5343532
368,1.16,1.24,1.3,1.28,-0.0262,180.3081141
368.5,1.18,1.36,1.26,1.3,-0.02,179.3823608
369,1.16,1.12,1.3,1.28,-0.0202,176.0943031
369.5,1.22,1.2,1.38,1.34,-0.005,178.1787446
370,1.16,1.08,1.2,1.3,0.0044,179.6965475
370.5,1.24,1.28,1.3,1.24,-0.006,180.7597011
371,1.2,1.34,1.32,1.28,-0.0154,180.4907353
371.5,1.2,1.24,1.28,1.4,0.0044,179.229606
372,1.2,1.16,1.28,1.36,-0.004,180.9568003
372.5,1.2,1.24,1.28,1.32,-0.0108,180.9527094
373,1.14,1.2,1.14,1.28,-0.0162,180.1909266
373.5,1.28,1.26,1.3,1.3,-0.0242,179.5597537
374,1.26,1.3,1.3,1.22,-0.0264,184.0322211
374.5,1.24,1.22,1.2,1.32,-0.0316,178.8683059
375,1.24,1.14,1.32,1.36,-0.033,176.9124226
375.5,1.18,1.26,1.34,1.3,-0.0098,176.5510623
376,1.22,1.2,1.22,1.3,-0.0112,176.5307677
376.5,1.24,1.28,1.34,1.3,-0.008,179.3387266
377,1.24,1.22,1.16,1.22,-0.0118,181.2434727
377.5,1.24,1.24,1.32,1.3,-0.0028,179.3734009
378,1.22,1.22,1.22,1.34,0.0042,181.2996413
378.5,1.24,1.26,1.26,1.28,-0.0384,178.8906514
379,1.28,1.28,1.24,1.34,-0.0202,177.4868314
379.5,1.3,1.18,1.18,1.3,-0.0046,182.0520304
380,1.26,1.24,1.26,1.32,0.0096,180.6500869
380.5,1.24,1.2,1.26,1.18,-0.016,180.2655404
381,1.2,1.26,1.28,1.2,0,181.5734111
381.5,1.12,1.16,1.26,1.22,0.0194,177.7285671
382,1.26,1.22,1.36,1.26,0.003,180.7246413
382.5,1.18,1.18,1.32,1.34,-0.0152,180.9825218
383,1.18,1.2,1.34,1.22,-0.023,182.9921483
383.5,1.34,1.22,1.32,1.28,-0.0104,183.640463
384,1.26,1.22,1.32,1.36,-0.0126,177.785037
384.5,1.16,1.1,1.18,1.22,-0.0404,180.3478307
385,0.8,0.86,0.9,0.9,-0.0382,183.389118
385.5,0.6,0.64,0.66,0.66,-0.0158,182.9621896
386,0.4,0.38,0.34,0.36,-0.02,183.2207685
386.5,0.16,0.26,0.16,0.26,-0.5746,164.4326431
387,0.16,0.28,0.16,0.46,-0.5612,149.8690633
387.5,0.18,0.28,0.2,0.32,-0.5176,134.750677
388,0.18,0.38,0.16,0.44,-0.5082,123.5840217
388.5,0.2,0.34,0.16,0.36,-0.533,102.104537
389,0.16,0.42,0.12,0.36,-0.5426,86.37114138
389.5,0.12,0.32,0.18,0.36,-0.5246,76.7422839
390,0.22,0.34,0.16,0.3,-0.5204,60.19398088
390.5,0.18,0.38,0.12,0.3,-0.5606,43.86274715
391,0.12,0.34,0.16,0.32,-0.5474,27.91201442
391.5,0.2,0.36,0.1,0.4,-0.5314,13.49831808
392,0.08,0.38,0.18,0.4,-0.5412,-0.03420344613
392.5,0.34,0.3,0.34,0.54,-0.0008,-2.179903021
393,0.56,0.64,0.72,0.7,-0.015,-2.08443946
393.5,0.88,0.82,1,0.9,-0.0224,-1.330789605
394,1.08,1.12,1.16,1.2,-0.0164,-3.271985234
394.5,1.26,1.24,1.26,1.32,-0.0222,-1.261506996
395,1.26,1.26,1.36,1.32,-0.0104,-2.395387361
395.5,1.2,1.24,1.26,1.22,-0.0168,-2.882880119
396,1.18,1.2,1.24,1.24,-0.0216,2.292154301
396.5,1.18,1.28,1.2,1.38,-0.015,-1.067318574
397,1.26,1.18,1.2,1.36,-0.0172,-3.421131331
397.5,1.26,1.22,1.36,1.28,-0.015,-1.211924276
398,1.18,1.24,1.26,1.3,-0.0238,0.8214867651
398.5,1.2,1.22,1.18,1.24,0.001,2.314879619
399,1.26,1.22,1.34,1.34,-0.0018,-1.954229248
399.5,1.2,1.2,1.38,1.3,0.0052,-2.358428647
400,1.18,1.26,1.3,1.28,-0.0094,2.386427105
400.5,1.22,1.18,1.24,1.26,0.006,1.93348716
401,1.18,1.16,1.24,1.3,-0.0044,-0.07017870827
401.5,1.28,1.28,1.4,1.28,-0.028,-1.489532116
402,1.16,1.2,1.3,1.26,-0.0236,1.675018472
402.5,1.22,1.28,1.24,1.32,-0.0256,-0.8211347913
403,1.3,1.16,1.34,1.34,-0.0332,-3.227664291
403.5,1.26,1.14,1.28,1.28,-0.0374,1.819245023
404,1.22,1.18,1.28,1.32,-0.031,-1.934486915
404.5,1.3,1.18,1.24,1.24,-0.006,-7.600258412
405,1.16,1.22,1.26,1.28,-0.0088,-5.019438091
405.5,1.16,1.26,1.22,1.32,-0.0098,-1.160929213
406,1.22,1.14,1.32,1.24,0.0046,-3.239274197
406.5,1.22,1.24,1.28,1.28,-0.0042,0.4061850922
407,1.24,1.2,1.26,1.3,0.0074,-1.952575074
407.5,1.28,1.18,1.26,1.32,-0.0112,0.6764165542
408,1.18,1.26,1.26,1.2,-0.0064,2.07551802
408.5,1.26,1.22,1.28,1.32,-0.0118,-0.9101336663
409,1.22,1.26,1.2,1.38,-0.0144,-0.3675377815
409.5,1.22,1.26,1.32,1.32,-0.0154,-3.408604807
410,1.26,1.22,1.3,1.2,-0.0034,-0.2694672169
410.5,1.32,1.2,1.2,1.38,-0.0208,0.125595734
411,1.22,1.22,1.28,1.34,-0.006,-0.113907373
411.5,1.26,1.22,1.32,1.26,-0.0134,1.870292024
412,1.16,1.26,1.34,1.22,0.0124,-2.261251897
412.5,1.2,1.14,1.28,1.28,-0.0248,1.25635114
413,1.22,1.18,1.3,1.36,-0.0196,-1.126943258
413.5,1.18,1.24,1.16,1.3,-0.0162,2.408595677
414,1.14,1.22,1.28,1.28,-0.0308,-1.156912019
414.5,1.16,1.28,1.4,1.24,-0.0238,0.5548505228
415,1.16,1.26,1.24,1.24,-0.03,-3.271531667
415.5,1.2,1.12,1.24,1.3,-0.0148,-0.1947395161
416,1.24,1.2,1.3,1.22,0,0.9828687614
416.5,1.18,1.16,1.22,1.24,-0.0232,1.233308569
417,1.24,1.26,1.32,1.32,-0.0206,1.732679881
417.5,1.18,1.16,1.32,1.24,-0.0128,0.7731311928
418,1.2,1.18,1.28,1.32,-0.0214,-2.502279108
418.5,1.32,1.16,1.38,1.22,-0.0282,1.121691201
419,1.32,1.24,1.2,1.3,-0.0102,-0.7511742083
419.5,1.26,1.18,1.34,1.24,-0.0072,-0.4046738505
420,1.26,1.22,1.26,1.3,0.0008,-0.4982625575
420.5,1.26,1.16,1.34,1.32,-0.0118,1.643659893
421,1.22,1.16,1.28,1.24,0.0026,-1.124525378
421.5,1.26,1.08,1.18,1.26,-0.0116,1.944114759
422,1.26,1.22,1.26,1.36,-0.008,-0.2550896057
422.5,1.14,1.18,1.28,1.3,-0.0182,-1.530362269
423,1.22,1.22,1.32,1.28,-0.031,0.053673032
423.5,1.08,1.1,1.1,1.12,-0.0098,2.298214588
424,0.96,0.86,0.86,0.92,-0.0104,0.0437732482
424.5,0.6,0.58,0.6,0.62,-0.029,0.8901716634
425,0.36,0.46,0.3,0.5,-0.03,-2.407781493
425.5,0.1,0.22,0.26,0.24,-0.0086,-3.879343916
426,0.08,0.06,0.02,0.02,0.0008,-2.007425779
