0,5,6,7,9,10,11,15,30
0,-239.9727047,176.7756164,125.6414328,-311.5266147,98.84421354,676.3149609,691.0606862,-632.4830396
0.5,-239.96835,176.8871874,125.6176636,-311.5847111,98.86188202,676.3105131,691.2458095,-632.3350689
1,-239.8468923,176.9181996,125.5792242,-311.5779499,98.93126583,676.2796258,691.3256075,-632.2345457
1.5,-239.7721874,176.9882193,125.4304559,-311.6877916,98.95733287,676.2030864,691.6068187,-632.0156398
2,-239.6579231,177.041499,125.293909,-311.728054,99.05977281,676.1209713,691.8436797,-631.7191636
2.5,-239.5915901,177.0644253,125.1703413,-311.7806511,99.04244542,676.0834897,692.0544261,-631.4939125
3,-239.4987645,177.1077108,125.0223267,-311.8611823,99.09181642,676.0041803,692.2760178,-631.2286943
3.5,-239.4639005,177.1931816,125.0935995,-311.8600209,99.11010701,676.0148755,692.2960132,-631.2628072
4,-239.44528,177.2261455,125.1477793,-311.801996,99.12330706,676.0295943,692.3533753,-631.2491805
4.5,-239.4248733,177.3000485,125.1768068,-311.7544326,99.18926665,676.0084046,692.386473,-631.2429863
5,-239.4282946,177.3031189,125.2354915,-311.7068208,99.2146511,676.0390386,692.3645911,-631.2229187
5.5,-239.3503933,177.3958846,125.2790043,-311.6908691,99.25120328,676.0925954,692.4314014,-631.2094846
6,-239.2718311,177.4381717,125.3796342,-311.5669019,99.33015718,676.0735245,692.5014266,-631.2161064
6.5,-239.2138087,177.5427444,125.4649186,-311.5407921,99.39720416,676.056072,692.5506154,-631.2081355
7,-239.1708216,177.6299457,125.4943909,-311.5097061,99.46341162,676.13253,692.5996038,-631.1538558
7.5,-239.1390708,177.6735035,125.5631131,-311.4370048,99.49165653,676.1205323,692.6154322,-631.1534682
8,-239.095378,177.7639261,125.6298215,-311.369757,99.56214361,676.1690603,692.6409915,-631.1534415
8.5,-239.0684313,177.8000889,125.6784311,-311.339887,99.59044733,676.1956864,692.6893401,-631.1234376
9,-239.0273186,177.9135458,125.7355097,-311.2542568,99.65580079,676.1620066,692.7249884,-631.0771878
9.5,-238.912849,177.9536705,125.7934033,-311.2053996,99.69837895,676.1975462,692.8150335,-631.0924648
10,-238.8987157,178.0187444,125.8483002,-311.1367867,99.74710414,676.2160163,692.797732,-631.1150815
10.5,-238.8485436,178.0938836,125.9225744,-311.1086441,99.81832235,676.2516181,692.8478783,-631.0899433
11,-238.7933627,178.1367164,125.9850925,-311.0928044,99.87250202,676.2945346,692.877836,-631.0289398
11.5,-238.8055152,178.1715193,126.0019963,-310.9955667,99.92917114,676.2839375,692.9379348,-631.0797189
12,-238.7564499,178.2675251,126.1002511,-310.9818163,99.97447661,676.3373366,692.9603547,-631.0450777
12.5,-238.7540159,178.3673329,126.1456442,-310.91569,99.97479036,676.3496809,692.9522291,-631.0635163
13,-238.6908016,178.4087225,126.2294414,-310.8601957,100.0187696,676.3496104,693.0181562,-631.0520564
13.5,-238.6577096,178.4722947,126.2663767,-310.7934679,100.0696813,676.3672563,693.0647294,-631.041907
14,-238.6011273,178.5072873,126.2907893,-310.7647174,100.1218545,676.392782,693.1149679,-631.0138505
14.5,-238.5682445,178.6314203,126.4328637,-310.7487908,100.1886077,676.4368716,693.1255282,-631.030261
15,-238.5358852,178.7126664,126.4501689,-310.6666891,100.2788831,676.4520506,693.1742202,-631.0017422
15.5,-238.4971322,178.7086777,126.5310529,-310.6129087,100.2850357,676.4763886,693.1716768,-631.0157189
16,-238.4258191,178.8177059,126.5900471,-310.5312392,100.3114259,676.5006716,693.2374198,-631.0249037
16.5,-238.3659617,178.8847086,126.6585377,-310.5247885,100.3887549,676.4768186,693.2509507,-630.9746537
17,-238.3591768,178.9469025,126.708917,-310.4336347,100.4226157,676.505635,693.2816382,-631.0079305
17.5,-238.3308183,178.9930582,126.7989784,-310.403937,100.435105,676.5078636,693.350646,-630.9563338
18,-238.3225392,179.0206816,126.8225281,-310.3624227,100.4702015,676.5133378,693.3847205,-630.9405751
18.5,-238.2239807,179.1205709,126.8796475,-310.329727,100.5402876,676.5514483,693.3698508,-630.9598259
19,-238.2340644,179.1378046,126.9208976,-310.271847,100.5967503,676.5505652,693.4631212,-630.9621226
19.5,-238.2005435,179.1908956,126.9711005,-310.2318547,100.6185866,676.5325709,693.4502335,-630.9160626
20,-238.1508279,179.2147773,127.0344814,-310.1905833,100.6744038,676.5884443,693.5195703,-630.9098825
20.5,-238.1075472,179.3369402,127.0822851,-310.113863,100.7243488,676.6036429,693.5127167,-630.8994431
21,-238.0462401,179.4114905,127.203228,-310.0314272,100.7822519,676.6279534,693.6015032,-630.8951591
21.5,-238.0594382,179.4765409,127.2136828,-309.9910097,100.8203401,676.6389827,693.5866885,-630.8707588
22,-237.9610995,179.5920619,127.2777031,-309.9692335,100.8727978,676.6938592,693.7139558,-630.8936539
22.5,-237.8942528,179.6535766,127.346406,-309.9153428,100.9089837,676.7040356,693.7010948,-630.88675
23,-237.8797356,179.6547552,127.4026801,-309.9161621,100.9413613,676.7055845,693.7161331,-630.8651182
23.5,-237.8567805,179.7280983,127.4881186,-309.7800184,100.9933965,676.6916134,693.7053216,-630.8569088
24,-237.8099685,179.8163055,127.5103059,-309.7658773,101.0150362,676.6922091,693.7946182,-630.8716628
24.5,-237.8163993,179.870533,127.5880476,-309.7068332,101.0831952,676.7460511,693.8226809,-630.8442524
25,-237.737944,179.8926089,127.6346908,-309.6914535,101.1153682,676.7790179,693.871072,-630.830436
25.5,-237.7518046,180.0469916,127.6980371,-309.6278453,101.1652007,676.789658,693.9116823,-630.8135151
26,-237.6401712,180.0715724,127.7238543,-309.552564,101.2383926,676.8021917,693.937295,-630.7402802
26.5,-237.6274242,180.14403,127.8076002,-309.5364145,101.300196,676.8138613,693.9595032,-630.7926198
27,-237.5442919,180.2317288,127.9369342,-309.4207237,101.3889115,676.871013,694.0134122,-630.7884933
27.5,-237.532547,180.3028415,127.9909457,-309.4359856,101.4449365,676.9022458,694.0449891,-630.7618138
28,-237.5100691,180.3225384,127.9911644,-309.3840168,101.4239816,676.8973243,694.0674378,-630.7515935
28.5,-237.4501514,180.4378002,128.0968811,-309.3111235,101.4832706,676.9157235,694.1391581,-630.7511375
29,-237.4242523,180.4761803,128.1396653,-309.2852691,101.5071,676.9440739,694.1635961,-630.7482567
29.5,-237.379649,180.53246,128.1850086,-309.2192675,101.5358218,676.946764,694.1890197,-630.7426375
30,-237.359641,180.5592057,128.2467253,-309.1672446,101.6181431,676.9264127,694.211126,-630.690455
30.5,-237.274465,180.6268642,128.3051318,-309.1481124,101.6092392,676.9539882,694.2529141,-630.7170749
31,-237.2836883,180.6931835,128.3564718,-309.0803254,101.7225096,676.9525626,694.2904172,-630.6838464
31.5,-237.2036237,180.7914919,128.4250785,-309.005417,101.7420159,676.9593182,694.3347119,-630.7213876
32,-237.1738929,180.8433022,128.508114,-308.9493596,101.8413476,677.0385371,694.3716687,-630.6710239
32.5,-237.1391764,180.9872907,128.7736606,-308.7745841,101.8779305,677.1088471,694.2497797,-630.9155354
33,-237.171855,181.0481372,128.9823194,-308.582738,101.9286666,677.2311601,694.0999941,-631.1519974
33.5,-237.1859512,181.0989831,129.2626131,-308.420971,101.9803941,677.3861471,693.9073622,-631.3179888
34,-237.1841934,181.162903,129.5433898,-308.2236477,102.028563,677.4722586,693.7449366,-631.5724349
35,-237.0878536,181.2699326,129.6213505,-308.0815259,102.1042232,677.4177421,693.828976,-631.5796057
36,-236.9585745,181.3461335,129.697954,-307.9500547,102.1620429,677.4160871,693.9043329,-631.4942012
36.5,-236.9553172,181.3924244,129.7956759,-307.8203316,102.2965296,677.3989134,693.9152362,-631.5693516
37,-236.9074433,181.4216049,129.873842,-307.7193073,102.2850501,677.4210019,693.9126817,-631.6473361
37.5,-236.843413,181.5143099,129.9675896,-307.6323355,102.3506481,677.4398903,693.8741442,-631.6379021
38,-236.8179077,181.5813371,130.0492181,-307.5692035,102.3288804,677.465635,693.877246,-631.7064803
38.5,-236.7682101,181.6401872,130.1553039,-307.4565136,102.4223787,677.5225937,693.9117593,-631.7731427
39,-236.7484854,181.714579,130.2929351,-307.3918654,102.4992364,677.5451359,693.8518675,-631.8218707
39.5,-236.7464417,181.7918895,130.3686473,-307.3949317,102.5265016,677.6259541,693.8476819,-631.8798492
40,-236.7434817,181.9320246,130.5067029,-307.305701,102.5597655,677.6900909,693.8103324,-631.926998
40.5,-236.7267283,182.0074961,130.5936795,-307.3008911,102.616054,677.7727921,693.8419673,-631.89639
41,-236.7181726,182.1496295,130.7633092,-307.2635083,102.6744608,677.8425684,693.8616995,-631.9142747
41.5,-236.6943892,182.1973065,130.9951993,-307.0573868,102.7190854,677.9659492,693.6919582,-632.160991
42,-236.8144527,182.2994203,131.2532926,-306.9398042,102.6960999,678.0693157,693.5104503,-632.4073829
42.5,-236.7936876,182.3346361,131.5213064,-306.7317416,102.8062676,678.1650673,693.3434422,-632.6181706
43,-236.784584,182.4154459,131.7994747,-306.6122621,102.837068,678.2623121,693.1949085,-632.8421524
43.5,-236.7397678,182.4817171,131.8189195,-306.5316402,102.885875,678.2802304,693.2598563,-632.8437248
44,-236.7115208,182.533258,131.9315916,-306.4832985,102.8750807,678.2805986,693.2837212,-632.8272158
44.5,-236.6880411,182.6090052,131.8935019,-306.4597523,102.9273832,678.3265083,693.3275934,-632.8098873
45,-236.6406014,182.7168521,132.0338948,-306.4081013,103.0289137,678.3441515,693.3554065,-632.7870682
45.5,-236.5891761,182.761456,132.0990707,-306.3369786,103.0840807,678.3367108,693.4179622,-632.7609163
46,-236.5041233,182.817562,132.1178416,-306.2540428,103.1334237,678.3831636,693.4159744,-632.7798098
46.5,-236.5242864,182.88566,132.229037,-306.2639647,103.2066555,678.3860319,693.4685571,-632.7956691
47,-236.4503429,182.9972669,132.2518706,-306.1545696,103.2171786,678.3943932,693.4751007,-632.7570334
47.5,-236.4253428,183.061054,132.298153,-306.1881245,103.2875269,678.4244726,693.5133014,-632.6953216
48,-236.4022739,183.1210994,132.3855719,-306.091173,103.3109648,678.4555252,693.53782,-632.7706267
48.5,-236.3666388,183.1426892,132.491163,-306.064676,103.3656362,678.4770591,693.5864267,-632.6719561
49,-236.2995465,183.2034942,132.5066311,-306.0351153,103.3677221,678.4900235,693.5911855,-632.7299017
49.5,-236.2461411,183.2838348,132.5814646,-305.9183194,103.4253662,678.498413,693.6453564,-632.7175105
50,-236.2511228,183.3299272,132.6340534,-305.9142917,103.5140039,678.5337042,693.7112775,-632.6778053
50.5,-236.1956497,183.3868581,132.6980328,-305.77512,103.5265694,678.502755,693.7389127,-632.6540868
51,-236.1495527,183.4757302,132.7586648,-305.7734146,103.5554283,678.5462866,693.7694321,-632.7173698
51.5,-236.0734569,183.515198,132.7792568,-305.725444,103.5844455,678.5652668,693.8059634,-632.6546312
52,-236.089206,183.5852084,132.9054578,-305.646356,103.6528051,678.6013091,693.8788702,-632.7035153
52.5,-236.0292914,183.673558,132.9087466,-305.6186293,103.6943646,678.568622,693.9135167,-632.6702032
53,-235.9712669,183.7171018,132.962732,-305.5695499,103.7409039,678.5872813,693.9435952,-632.6278117
53.5,-235.9411801,183.7840208,133.034739,-305.526023,103.8050955,678.6185382,693.9785127,-632.6182717
54,-235.9370914,183.8478519,133.1070016,-305.4831233,103.8637694,678.6495454,693.9963541,-632.5828358
54.5,-235.8333383,183.965592,133.1494003,-305.3762866,103.929881,678.6827967,694.0477562,-632.6341784
55,-235.7796259,184.0198014,133.220585,-305.3693724,103.9934212,678.6998707,694.0221521,-632.5774238
55.5,-235.7390748,184.0858098,133.2990944,-305.3047299,104.0662775,678.7240979,694.1152754,-632.5881793
56,-235.6898759,184.1838689,133.3604181,-305.2087078,104.0513621,678.7602232,694.1836043,-632.5965084
56.5,-235.6350805,184.1792604,133.3943595,-305.1741872,104.1606495,678.758262,694.2378788,-632.5329271
57,-235.5917867,184.3195343,133.5068976,-305.1336875,104.1995066,678.7867694,694.223837,-632.5350279
57.5,-235.5809701,184.3311681,133.4987691,-305.0918121,104.2447525,678.7523531,694.2894096,-632.5373504
58,-235.5300458,184.4274568,133.5837767,-305.0158324,104.2904139,678.8174486,694.3341717,-632.4968508
58.5,-235.4819877,184.472312,133.6268895,-304.9611063,104.3135447,678.7799902,694.3411059,-632.5044963
59,-235.4135046,184.4741679,133.7291463,-304.8958268,104.3896138,678.7944503,694.3808892,-632.472558
59.5,-235.3810895,184.5800767,133.7606465,-304.8758066,104.4445746,678.8481107,694.4168918,-632.4959829
60,-235.3888969,184.6659747,133.8154607,-304.7962155,104.4718395,678.9034965,694.4367295,-632.4969844
60.5,-235.341289,184.6953374,133.8548309,-304.7699741,104.5393593,678.894852,694.5013894,-632.4835071
61,-235.2871611,184.7604252,133.9571209,-304.7452516,104.5559029,678.8753483,694.4899072,-632.4698392
61.5,-235.2664961,184.8478133,133.9779995,-304.6862245,104.5688304,678.9676968,694.5081267,-632.4348019
62,-235.2378096,184.9121423,134.0518527,-304.6756926,104.6194573,678.9689316,694.6013296,-632.4581866
62.5,-235.189807,185.0014653,134.1179733,-304.6325889,104.6818411,678.9724157,694.609285,-632.4305528
63,-235.1745947,185.0240582,134.193,-304.5655604,104.7142722,679.0039394,694.6292058,-632.4294675
63.5,-235.1032571,185.129656,134.2672762,-304.493022,104.7515446,678.9722961,694.6909575,-632.4322348
64,-235.1018404,185.1984932,134.296043,-304.460154,104.8127078,679.0328658,694.7128184,-632.4030702
64.5,-235.0349345,185.2193299,134.3915021,-304.4028444,104.8305399,679.0107963,694.7077703,-632.4243062
65,-235.0331135,185.2927454,134.4335897,-304.3781335,104.8981965,679.067015,694.7791747,-632.3740946
65.5,-234.956703,185.342816,134.4793762,-304.3363832,104.9187822,679.0473189,694.8160891,-632.3671795
66,-234.9223743,185.400403,134.5044977,-304.2539993,104.9185096,679.0658138,694.8070421,-632.4057903
66.5,-234.8561055,185.4403791,134.5514541,-304.1804906,105.0236968,679.0283609,694.9387301,-632.3764733
67,-234.8321544,185.488725,134.6366236,-304.1248339,105.0819828,679.040786,694.8981985,-632.3427628
67.5,-234.8412522,185.5427782,134.7238608,-304.1068533,105.1302572,679.092254,694.9460899,-632.3807107
68,-234.7688908,185.6465953,134.7536002,-304.0589929,105.1833129,679.1229437,695.0134653,-632.2859095
68.5,-234.7129895,185.7193394,134.7779482,-303.9979526,105.246274,679.1755833,695.0465767,-632.3105193
69,-234.6707303,185.785281,134.8620022,-303.9599988,105.2708405,679.149699,695.0683936,-632.2678298
69.5,-234.6195141,185.8539954,134.9383459,-303.9061763,105.3111846,679.1914176,695.1170896,-632.2654386
70,-234.5938711,185.9084749,135.0086659,-303.8558509,105.3880801,679.2081714,695.1534681,-632.3157529
70.5,-234.5395943,186.0178728,135.0860294,-303.7759224,105.3947775,679.2202762,695.2058098,-632.2785026
71,-234.5148041,186.0570673,135.1154899,-303.7109463,105.5024037,679.2512092,695.1985684,-632.2634848
71.5,-234.4465536,186.1275461,135.1683315,-303.6791813,105.5356134,679.2599089,695.2414528,-632.2589316
72,-234.4357727,186.1858149,135.2467777,-303.6307631,105.5662098,679.2505605,695.2644539,-632.247522
72.5,-234.3406114,186.2320253,135.089935,-303.7265225,105.5913922,679.2369414,695.5461744,-631.9823322
73,-234.2555966,186.2689619,134.9650959,-303.7610171,105.627271,679.1249407,695.745703,-631.7282159
73.5,-234.1460663,186.3254723,134.8326157,-303.8584593,105.6844127,679.0257842,695.9903035,-631.4854482
74,-234.0329437,186.3595788,134.681687,-303.9304628,105.7994057,678.9789346,696.1894175,-631.2583635
74.5,-233.9720815,186.3802008,134.6900574,-303.835217,105.8037115,678.9248095,696.2810423,-631.1573645
75,-233.9034859,186.4093971,134.7212147,-303.7759501,105.8632019,678.9118315,696.3018861,-631.1593765
75.5,-233.8312752,186.4410688,134.7054167,-303.7204661,105.8585249,678.9055682,696.4066432,-631.0935684
76,-233.7150315,186.4538099,134.7534627,-303.6227881,105.9634272,678.8101978,696.4951223,-631.0462789
76.5,-233.657322,186.5204375,134.6816023,-303.6065261,106.0262618,678.8420113,696.6084743,-630.9628011
77,-233.6083206,186.599423,134.6802688,-303.5696331,106.0802159,678.7837344,696.6651272,-630.8720869
77.5,-233.5895834,186.64852,134.7375514,-303.5767842,106.1499573,678.7963234,696.7403272,-630.8268556
78,-233.5342249,186.7430856,134.7248476,-303.558874,106.151849,678.7632735,696.8414484,-630.7848667
78.5,-233.4861067,186.8033221,134.8028027,-303.5508098,106.1853148,678.8597574,696.9094568,-630.7411729
79,-233.4682821,186.9022717,134.8366561,-303.5184871,106.2362956,678.8896997,696.9794701,-630.6581484
79.5,-233.4691608,187.0012838,134.9252528,-303.5510962,106.307165,678.966944,696.9707543,-630.6547768
80,-233.4715108,187.1108469,135.0031718,-303.5247771,106.3339792,679.0620516,697.0352765,-630.6517545
80.5,-233.3674222,187.121913,134.8766138,-303.6449571,106.3612508,678.9551534,697.2695398,-630.393297
81,-233.2914818,187.1787845,134.7418296,-303.7212113,106.4605743,678.8799544,697.4976613,-630.138159
81.5,-233.152529,187.2510427,134.6077167,-303.7796452,106.4718937,678.7919658,697.7264215,-629.8515305
82,-233.0991172,187.3107205,134.4926605,-303.8900407,106.5286548,678.7456711,697.9910005,-629.677758
82.5,-233.0221267,187.3646074,134.5597886,-303.832136,106.5739502,678.7607145,697.9834789,-629.621411
83,-232.9771544,187.4443595,134.5617159,-303.7729031,106.6546577,678.7703119,698.0499236,-629.6240655
83.5,-232.9512067,187.5089319,134.6389005,-303.7158261,106.6782466,678.7858847,698.1205988,-629.5999037
84,-232.9245889,187.5373422,134.663947,-303.6406474,106.7413505,678.8160901,698.1134961,-629.5905419
84.5,-232.8531373,187.6429342,134.7411043,-303.5668427,106.7731739,678.8245138,698.1511446,-629.6027237
85,-232.8597853,187.7200783,134.7947745,-303.5745914,106.8062445,678.8617122,698.2103953,-629.5816188
85.5,-232.7399315,187.7720461,134.9047639,-303.5162762,106.8990581,678.8856062,698.2530579,-629.5580857
86,-232.7463267,187.7979413,134.9480951,-303.4543389,106.874133,678.8466208,698.2693199,-629.5336507
86.5,-232.7203026,187.8500778,134.9834444,-303.3546299,106.9196157,678.8915855,698.2986985,-629.5334845
87,-232.6587729,187.8929316,135.054588,-303.3491494,106.9910473,678.8502729,698.3309489,-629.5370192
87.5,-232.6571509,187.9709609,135.1151853,-303.2514073,107.0020289,678.9435966,698.3624283,-629.5192054
88,-232.6258787,188.0292031,135.1928887,-303.2489121,107.0630923,678.9461757,698.3513908,-629.5436654
88.5,-232.5685065,188.1491797,135.2759112,-303.2368774,107.1264149,679.0030754,698.4262951,-629.5111208
89,-232.5087041,188.2205488,135.3124318,-303.1495826,107.2076069,679.0157478,698.5180921,-629.4758649
89.5,-232.4812085,188.3020499,135.3783928,-303.0802599,107.2608855,679.0277021,698.5148137,-629.4702641
90,-232.35346,188.3586007,135.3704046,-303.0140039,107.3316195,679.0619277,698.5767592,-629.4531902
90.5,-232.3349073,188.4190865,135.4631533,-302.9798463,107.4080732,679.078362,698.6255134,-629.4730403
91,-232.2841543,188.4704926,135.5230332,-302.8663735,107.4489821,679.0638537,698.6378984,-629.4275224
91.5,-232.2869986,188.5728749,135.6048442,-302.8341103,107.5028907,679.1062239,698.6792701,-629.4299552
92,-232.2269503,188.5954588,135.6536221,-302.8088134,107.4984729,679.0891165,698.7260881,-629.3978866
92.5,-232.235284,188.6939438,135.7241945,-302.7677657,107.572488,679.1239447,698.7155273,-629.4344366
93,-232.1689684,188.6849607,135.7616329,-302.7188106,107.5891281,679.1329969,698.752113,-629.4119103
93.5,-232.1597342,188.8013482,135.8345909,-302.6763257,107.6101049,679.16762,698.7828017,-629.4070715
94,-232.1256491,188.8381984,135.8850498,-302.619756,107.6425968,679.1595371,698.8124235,-629.3835631
94.5,-232.0452657,188.8455432,135.9584744,-302.5823979,107.7039876,679.1813471,698.8557679,-629.3793412
95,-231.9862699,188.9285608,135.973208,-302.533543,107.7366769,679.1429109,698.9301134,-629.3563058
95.5,-231.9712531,188.9721293,136.0386147,-302.4796253,107.8151998,679.2044013,698.9123467,-629.376283
96,-231.9120872,189.0262083,136.0660346,-302.3854584,107.8416546,679.1939166,698.9868926,-629.3674894
96.5,-231.8707679,189.1374569,136.1781579,-302.3874931,107.9074202,679.2610099,699.0200701,-629.3270683
97,-231.8827294,189.2186839,136.2532709,-302.296815,107.9343371,679.278576,699.0375927,-629.3501954
97.5,-231.7956052,189.2594075,136.2925356,-302.2445446,108.0120137,679.2544491,699.0877687,-629.3187982
98,-231.7105322,189.3400325,136.3870029,-302.1866861,108.0775199,679.2666105,699.1376016,-629.308204
98.5,-231.759165,189.4146824,136.3607017,-302.1507387,108.104863,679.2716019,699.2056837,-629.2599998
99,-231.685585,189.4648129,136.4741572,-302.0757435,108.1431581,679.3056047,699.2157705,-629.2594261
99.5,-231.6572688,189.4967623,136.5430732,-302.0510632,108.2064427,679.2939476,699.2065445,-629.3063431
100,-231.6014928,189.5220447,136.6070155,-301.9677981,108.2283941,679.3335242,699.273637,-629.2707474
100.5,-231.5339833,189.6049666,136.6580246,-301.9086751,108.2889362,679.3568388,699.3097904,-629.2515192
101,-231.5413766,189.7094704,136.723308,-301.9215372,108.3052302,679.4107335,699.3389849,-629.2367955
101.5,-231.4872779,189.7872638,136.7795843,-301.8175753,108.393878,679.3900434,699.3634125,-629.2165975
102,-231.4749515,189.8461106,136.8265405,-301.8176849,108.452442,679.4580964,699.4016442,-629.2456969
