16,20896987.08,21306355.57,24667480.87,22556415.8,20208313.59,22848569.4,22254251.18,24170726.42
16.5,20896864.57,21306441.3,24667542.05,22556264.26,20208365.08,22848902.09,22254597.3,24170411.7
17,20896740.27,21306532.38,24667608.96,22556110.2,20208411.31,22849243.65,22254943.92,24170095.14
17.5,20896622.65,21306621.27,24667666.25,22555953.89,20208464.57,22849581.22,22255293.25,24169778.91
18,20896504.61,21306705.3,24667728.77,22555797.95,20208513.55,22849918.35,22255641.41,24169460.96
18.5,20896386.73,21306796.71,24667792.95,22555642.58,20208562.85,22850258.7,22255986.7,24169146.32
19,20896271.27,21306888.51,24667859.25,22555486.79,20208613.36,22850592.54,22256332.03,24168829.37
19.5,20896146.79,21306983.89,24667922.35,22555334.15,20208663.57,22850933.38,22256679.73,24168516.71
20,20896029.1,21307070.24,24667987.83,22555174.78,20208713.07,22851273.98,22257026.39,24168200.08
20.5,20895910.06,21307155.89,24668048.9,22555024.21,20208765.58,22851611.2,22257370.31,24167882.77
21,20895791.21,21307247.49,24668113.77,22554867.23,20208814.97,22851947.54,22257719.7,24167566.37
21.5,20895675.57,21307334.64,24668178.5,22554713.3,20208865.72,22852286.64,22258064.74,24167257.38
22,20895553.54,21307427.67,24668242.34,22554550.46,20208916.43,22852627.1,22258417.21,24166935.49
22.5,20895434.64,21307517.17,24668302.49,22554397.44,20208969.7,22852967.01,22258762.04,24166620.99
23,20895314.31,21307610.52,24668366.37,22554242.07,20209017.08,22853301.37,22259107.44,24166308.69
23.5,20895193.16,21307693.77,24668429.49,22554091.58,20209069.42,22853643.13,22259453.06,24165992
24,20895079.01,21307784.85,24668496.85,22553936.43,20209114.97,22853977.33,22259799.75,24165674.77
24.5,20894955.99,21307876.94,24668561.75,22553784.02,20209168.18,22854317.59,22260149.67,24165362.37
25,20894838.92,21307962.55,24668623.29,22553624.39,20209220.28,22854659.59,22260493.73,24165044.24
25.5,20894722.17,21308053.5,24668687.17,22553470.3,20209266.31,22854992.61,22260844.47,24164730.94
26,20894600.28,21308145.87,24668750.59,22553315.17,20209321.3,22855331.6,22261187,24164410.99
26.5,20894482.73,21308238.7,24668815.57,22553165.5,20209371.65,22855672.15,22261535.76,24164097.1
27,20894361.18,21308328.04,24668877.95,22553006.4,20209422.36,22856006.57,22261879.96,24163782.41
27.5,20894248.49,21308413.92,24668939.95,22552852.08,20209474.48,22856348.3,22262228.18,24163472.61
28,20894126.23,21308509.15,24669003.65,22552697.41,20209526.53,22856687.3,22262574.68,24163154.16
28.5,20894006.79,21308598.81,24669071.04,22552543.34,20209574.36,22857028.11,22262923.71,24162841.21
29,20893889.99,21308686.14,24669134.16,22552389.39,20209625.87,22857364.1,22263267.01,24162523.31
29.5,20893769.55,21308778.01,24669198.38,22552233.69,20209675.59,22857702.08,22263619.58,24162205.57
30,20893651.63,21308868.82,24669262.32,22552077.82,20209727.01,22858036.61,22263966.96,24161893.26
30.5,20893531.15,21308958.15,24669326.37,22551924.75,20209774.22,22858374.09,22264309.98,24161577
31,20893415.32,21309045.1,24669392.31,22551773.08,20209828.12,22858718.34,22264659.05,24161258.7
31.5,20893294.57,21309140.78,24669455.52,22551619.03,20209879.22,22859057.41,22265006.6,24160944.78
32,20893175.75,21309229.58,24669519.27,22551462.57,20209927.97,22859390.34,22265353.73,24160629.15
32.5,20893057.94,21309317.39,24669584.3,22551313.38,20209980.35,22859731.65,22265701.49,24160315.22
33,20892936.38,21309412.32,24669647.9,22551149.61,20210028.74,22860073.64,22266046.29,24159997.53
33.5,20892819.54,21309498.65,24669713.06,22550997.89,20210080.22,22860408.39,22266392.69,24159683.71
34,20892700.64,21309593.1,24669775.6,22550842.91,20210130.12,22860747.08,22266745.78,24159366.01
35,20892462.42,21309770.66,24669906.39,22550536.18,20210236.19,22861423.37,22267435.3,24158736.58
36,20892227.41,21309954.36,24670036.73,22550229.74,20210337.56,22862101.52,22268129.09,24158104.48
36.5,20892109.24,21310044.26,24670101.18,22550073.79,20210387.16,22862443.9,22268477.32,24157788.94
37,20891989.3,21310133.52,24670166.6,22549920.72,20210440.08,22862780.08,22268821.6,24157472.69
37.5,20891869.68,21310223.18,24670230.77,22549768.67,20210492.48,22863117.53,22269165.98,24157159.48
38,20891756.08,21310314.13,24670296.01,22549613.55,20210544.75,22863459.66,22269515.54,24156843.26
38.5,20891634.09,21310404.02,24670361.01,22549455.32,20210592.1,22863796.03,22269858.11,24156526.23
39,20891517.75,21310498.72,24670427.16,22549301.9,20210642.37,22864133.61,22270211.02,24156214.2
39.5,20891394.89,21310586.7,24670490.75,22549149.16,20210697.47,22864473.63,22270556.64,24155894.82
40,20891281.51,21310678.07,24670560.25,22548997.16,20210750.47,22864813.9,22270902.35,24155578.27
40.5,20891159.97,21310770.13,24670623.34,22548848.25,20210795.97,22865152.69,22271253.34,24155265.12
41,20891041.81,21310859.05,24670690.59,22548690.49,20210848.57,22865491.73,22271597.83,24154942.11
41.5,20890922.78,21310951.3,24670752.52,22548535.97,20210901.22,22865829.97,22271943.81,24154629.66
42,20890808.47,21311044.38,24670815.57,22548383.6,20210953.06,22866165.42,22272294.78,24154310.82
42.5,20890687.36,21311134.26,24670881.18,22548228.96,20211005.27,22866505.1,22272635.07,24153997.2
43,20890569.74,21311227.07,24670949.27,22548078.11,20211053.54,22866846.01,22272985.28,24153679.58
43.5,20890452.87,21311314.6,24671016.09,22547924.19,20211107.18,22867188.95,22273332.68,24153366.01
44,20890334.54,21311406.38,24671081.13,22547768.17,20211157.71,22867529.39,22273678.85,24153046.9
44.5,20890214.95,21311498.66,24671144.61,22547615,20211212.05,22867862.64,22274022.29,24152733.09
45,20890098.18,21311590.74,24671214.49,22547467.12,20211258.82,22868205.42,22274370.49,24152415.1
45.5,20889979.92,21311679.17,24671278.46,22547309.03,20211313.84,22868541.61,22274720.65,24152101.26
46,20889861.57,21311774.6,24671344.6,22547161.31,20211363.87,22868879.73,22275065.33,24151780.84
46.5,20889742.81,21311867.21,24671406.89,22547007,20211414.22,22869219.51,22275409.59,24151467.66
47,20889619.2,21311958.45,24671474.07,22546848.57,20211470.27,22869558.79,22275757.45,24151147.56
47.5,20889501.82,21312048.75,24671542.77,22546698.58,20211518.3,22869900.11,22276106.49,24150833.79
48,20889388.45,21312140.24,24671610.01,22546545.79,20211570.02,22870242.81,22276451.04,24150520.22
48.5,20889270.16,21312229.3,24671675.3,22546391.09,20211622.06,22870580.11,22276796.36,24150202.13
49,20889150.81,21312325.76,24671740.67,22546238.07,20211674.39,22870917.92,22277144.54,24149883
49.5,20889032.8,21312415.62,24671807.85,22546089.87,20211725.55,22871254.85,22277492.82,24149566.24
50,20888917.56,21312505.69,24671874.82,22545928.53,20211778.24,22871596.43,22277840.8,24149250.09
50.5,20888798.06,21312601.64,24671943.49,22545778.49,20211832.16,22871933.65,22278191.04,24148937.71
51,20888678.11,21312690.12,24672006.02,22545626.47,20211881.32,22872276.27,22278534.91,24148621.06
51.5,20888557.91,21312783.32,24672074.42,22545472.86,20211930.98,22872613.34,22278879.24,24148305.54
52,20888441.48,21312873.74,24672140.52,22545319.24,20211985.37,22872955.06,22279224.2,24147986.06
52.5,20888327.83,21312960.99,24672205.19,22545169.18,20212035.33,22873292.32,22279570.15,24147672.4
53,20888206.27,21313054.92,24672269.68,22545013.59,20212088.7,22873630.76,22279921.47,24147353.28
53.5,20888090.35,21313147.51,24672335.85,22544863.09,20212142.52,22873969.48,22280265.72,24147036.94
54,20887970.72,21313239.99,24672405.4,22544710.49,20212191.79,22874310.15,22280614.27,24146721.68
54.5,20887854.1,21313336.41,24672473.23,22544556.63,20212246.65,22874649.51,22280957.91,24146401.78
55,20887734.57,21313425.07,24672538.28,22544403.52,20212296.61,22874988.95,22281312.84,24146087.86
55.5,20887617.13,21313513.51,24672604.32,22544257.36,20212347.32,22875330.34,22281653.68,24145773.54
56,20887502.39,21313608.79,24672678.06,22544100.02,20212400.07,22875668.19,22282004.47,24145458.09
56.5,20887380.18,21313700.45,24672737.09,22543948.55,20212449.76,22876007.97,22282348.16,24145143.48
57,20887263.07,21313792.23,24672807.19,22543792.18,20212500.59,22876345.38,22282693.86,24144822.88
57.5,20887146.62,21313882.89,24672872.97,22543641.75,20212557.95,22876687.09,22283045.14,24144510.92
58,20887028.14,21313980.54,24672936.81,22543488.53,20212607.78,22877023.23,22283391.24,24144190.91
58.5,20886912.11,21314068.98,24673006.4,22543335.3,20212661.23,22877368.89,22283737.03,24143873.06
59,20886796.01,21314160.67,24673071.42,22543183,20212714.86,22877702.95,22284084.69,24143561.66
59.5,20886671.18,21314253.37,24673138.12,22543028.74,20212765.15,22878043.44,22284430.42,24143244.26
60,20886559.57,21314346,24673209.83,22542877.11,20212818.66,22878382.61,22284780.05,24142924.31
60.5,20886437.86,21314436.56,24673273.07,22542727.9,20212865.85,22878721.55,22285128.48,24142610.96
61,20886322.49,21314527.68,24673342.8,22542573.67,20212921.39,22879060.73,22285472.73,24142290.1
61.5,20886202.97,21314618.58,24673405.93,22542421.67,20212972.5,22879402.78,22285823.72,24141976.65
62,20886083.07,21314713.71,24673474.7,22542268.49,20213025.43,22879740.84,22286170.94,24141659.28
62.5,20885968.88,21314811.74,24673544.47,22542114.81,20213075.93,22880080.92,22286518.08,24141344.31
63,20885850.07,21314905.89,24673607.51,22541967.7,20213132.39,22880421.83,22286864.13,24141025.81
63.5,20885736.2,21314991.71,24673677.67,22541814.47,20213182.53,22880758.01,22287211.57,24140713.39
64,20885617.66,21315087.3,24673744.74,22541660.01,20213237.65,22881100.01,22287558.39,24140398.5
64.5,20885494.63,21315179.32,24673809.14,22541509.19,20213286.03,22881438.6,22287905.95,24140080.98
65,20885381.19,21315273.34,24673879.45,22541358.1,20213341.01,22881779.76,22288252.75,24139762.06
65.5,20885263.06,21315366.1,24673942.44,22541204.32,20213389.65,22882118.1,22288599.19,24139446.46
66,20885145.71,21315458.65,24674007.92,22541050.47,20213442.78,22882455.82,22288944.02,24139128.98
66.5,20885026.38,21315552.47,24674078.72,22540897.31,20213495.42,22882795.93,22289296.41,24138816.44
67,20884910.26,21315642.5,24674146.5,22540747.84,20213550.16,22883137.28,22289639.79,24138501.09
67.5,20884795.01,21315733.23,24674213.52,22540598.63,20213604.33,22883477.89,22289990.8,24138179.49
68,20884677.62,21315828.02,24674280.93,22540445.23,20213654.86,22883811.94,22290336.3,24137870.89
68.5,20884560.85,21315922.01,24674346.25,22540289.98,20213705.73,22884151.47,22290686.56,24137548.99
69,20884440.92,21316013.92,24674418.33,22540140.45,20213759.36,22884494.53,22291030.5,24137231.89
69.5,20884322.35,21316103.97,24674487.07,22539986.38,20213810.46,22884834.19,22291380.51,24136915.42
70,20884205.79,21316198.77,24674547.52,22539829.75,20213868.94,22885168.42,22291727.47,24136602.63
70.5,20884087.28,21316291.52,24674615.84,22539684.27,20213916.42,22885513.38,22292075.82,24136287.72
71,20883971.62,21316384.58,24674683.55,22539531.72,20213973.52,22885850.25,22292421.01,24135970.55
71.5,20883856.54,21316479.7,24674751.23,22539378.95,20214023.57,22886190.95,22292769.79,24135655.82
72,20883738.48,21316570.59,24674817.78,22539229.46,20214077.5,22886533.36,22293117.4,24135335.82
72.5,20883619.2,21316661.71,24674889.44,22539075.83,20214127.02,22886870.71,22293466.14,24135019.81
73,20883504.85,21316755.54,24674956.35,22538926.13,20214178.76,22887212.36,22293813.84,24134705.34
73.5,20883387.65,21316847.93,24675023.3,22538771.25,20214229.8,22887550.98,22294163.57,24134392.73
74,20883266.13,21316946.09,24675086.43,22538621.22,20214288.33,22887888.47,22294507.12,24134071.14
74.5,20883153.2,21317033.27,24675157,22538468.51,20214341.78,22888229.05,22294855.46,24133758.06
75,20883034.74,21317130.25,24675227.13,22538318.75,20214392.35,22888564.58,22295203.46,24133443.87
75.5,20882915.74,21317220.19,24675297.43,22538165.01,20214441.44,22888905.63,22295553.25,24133127.43
76,20882803.57,21317316.58,24675360.3,22538011.18,20214502.63,22889244.55,22295903.32,24132810.77
76.5,20882685.96,21317408.02,24675426.63,22537863.04,20214553.2,22889586.54,22296252.3,24132495.55
77,20882566.56,21317504.54,24675494.15,22537708.16,20214607.17,22889924.32,22296599.09,24132183.29
77.5,20882449.13,21317597.1,24675564.81,22537556.75,20214658.41,22890267.56,22296945.01,24131866.71
78,20882337.27,21317690.96,24675629.23,22537404.07,20214711.45,22890607.64,22297295.22,24131553.29
78.5,20882213.87,21317783.74,24675692.79,22537256.26,20214765.58,22890945.53,22297644.04,24131235.58
79,20882100.62,21317879.23,24675769.24,22537104.17,20214817.22,22891279.66,22297990.56,24130918.9
79.5,20881988.2,21317969.24,24675830,22536953.12,20214868.52,22891624.56,22298341.98,24130605.55
80,20881867.53,21318063.19,24675899.32,22536801.95,20214924.39,22891963.87,22298692.28,24130288.64
80.5,20881752.35,21318158.48,24675961.24,22536648.96,20214978.47,22892300.24,22299039.47,24129970.95
81,20881634.42,21318251.32,24676036.65,22536495.45,20215029.15,22892645.07,22299384.22,24129655.1
81.5,20881516.63,21318343.83,24676099.02,22536341.24,20215081.17,22892982.76,22299732.31,24129340.27
82,20881400.84,21318436.73,24676169.53,22536190.15,20215137.79,22893324.78,22300084.88,24129030.36
82.5,20881285.93,21318532.62,24676235.54,22536037.35,20215190.75,22893660,22300435.87,24128714.62
83,20881168.78,21318627.82,24676304.31,22535885.77,20215244.65,22894001.88,22300786.53,24128398.36
83.5,20881050.69,21318717.86,24676374.32,22535736.48,20215296.78,22894340.59,22301129.48,24128080.65
84,20880935.26,21318811.04,24676437.13,22535585.87,20215350.27,22894676.57,22301480.77,24127769.61
84.5,20880817.22,21318906.76,24676500.87,22535430.21,20215405.35,22895015.52,22301829.97,24127453.83
85,20880701.83,21318999.14,24676574.74,22535280.65,20215457.02,22895360.3,22302181.25,24127135.05
85.5,20880585.02,21319090.48,24676640.01,22535126.64,20215508.45,22895696.84,22302526.73,24126825.87
86,20880466.18,21319187.69,24676704.31,22534972.82,20215563.68,22896035.31,22302877.31,24126508.99
86.5,20880352,21319283.32,24676774.09,22534824.85,20215616.61,22896375.8,22303228.06,24126192.58
87,20880233.86,21319377.08,24676841.64,22534674.28,20215670.31,22896713.88,22303577.22,24125879.6
87.5,20880117.33,21319468.85,24676911.81,22534520.9,20215729.45,22897050.43,22303925.06,24125564.15
88,20880003.05,21319561.96,24676978.16,22534369.05,20215780.82,22897392.82,22304271.26,24125250.6
88.5,20879885.98,21319656.51,24677044.49,22534218.76,20215828.65,22897733.94,22304624.18,24124934.81
89,20879766.92,21319748.88,24677110.13,22534063.5,20215881.52,22898072.78,22304972.67,24124620.06
89.5,20879653.09,21319845.93,24677176.34,22533911.86,20215937.25,22898411.63,22305318.66,24124302.07
90,20879536.26,21319939.23,24677248.59,22533763.15,20215994.43,22898752.96,22305668.72,24123991.83
90.5,20879424.81,21320032.94,24677316.78,22533612.81,20216043.11,22899087.49,22306020.17,24123678.05
91,20879306.24,21320126.85,24677377.23,22533460.29,20216099.65,22899432.08,22306369.51,24123360.58
91.5,20879193.58,21320222.57,24677451.64,22533310.03,20216153.32,22899771.04,22306718.69,24123049.55
92,20879073.17,21320318.28,24677521.5,22533157.23,20216206.18,22900107.8,22307067.47,24122729.12
92.5,20878957.86,21320409.82,24677586.08,22533008.91,20216260.59,22900450.56,22307417.73,24122419.09
93,20878843.57,21320503.58,24677649.85,22532850.45,20216311.66,22900786.4,22307765.61,24122104.95
93.5,20878725.57,21320603.17,24677724.81,22532704.12,20216367.57,22901129.66,22308117.61,24121787.33
94,20878606.93,21320694.17,24677786.77,22532552.32,20216425.32,22901466.75,22308466.98,24121477.71
94.5,20878493.37,21320790.07,24677857.98,22532401.06,20216478.24,22901809,22308814.67,24121160.69
95,20878378.62,21320882.71,24677927.35,22532252.56,20216525.03,22902146.63,22309166.58,24120841.68
95.5,20878261.24,21320975.7,24677992.68,22532096.95,20216586.31,22902484.82,22309512.48,24120526.76
96,20878145.14,21321069.97,24678064.51,22531946.9,20216639.07,22902823.88,22309860.83,24120217.92
96.5,20878030.09,21321165.77,24678132.23,22531796.08,20216692.02,22903164.74,22310213.37,24119900.76
97,20877916.95,21321258.94,24678200.83,22531642.92,20216745.44,22903505.64,22310560.37,24119589.2
97.5,20877801.36,21321355.9,24678268.1,22531493.26,20216796.64,22903843.23,22310910.32,24119273.15
98,20877684.82,21321446.95,24678333.29,22531344.29,20216853.04,22904185.46,22311262.48,24118959.38
98.5,20877567.78,21321544.22,24678408.04,22531192.07,20216907.58,22904525.43,22311607.53,24118642
99,20877449.31,21321642.75,24678472.46,22531039.26,20216964.67,22904864.39,22311961.28,24118327.38
99.5,20877334.36,21321732.92,24678542.56,22530888.27,20217017.31,22905201.68,22312311.42,24118013.48
100,20877217.02,21321830.33,24678611.08,22530737.31,20217070.25,22905544.33,22312658.3,24117695.7
100.5,20877102.78,21321923.73,24678673.56,22530585.58,20217123.96,22905884.61,22313009.17,24117380.35
101,20876983.97,21322015.76,24678745.54,22530435.16,20217179.43,22906223.77,22313359.36,24117066.92
101.5,20876871.23,21322114.78,24678815.71,22530286.93,20217232.69,22906561.03,22313708.69,24116753.02
102,20876755.5,21322206.81,24678881.55,22530134.95,20217288.43,22906904.65,22314059.95,24116439.36
102.5,20876635.94,21322306.19,24678950.04,22529983.34,20217341.24,22907245.13,22314409.22,24116124.32
103,20876520.16,21322400.55,24679015.8,22529827.53,20217395.55,22907580.2,22314756.26,24115811.18
103.5,20876402.68,21322492.74,24679087.86,22529682.93,20217447.49,22907923.78,22315105.37,24115495.17
104,20876288.93,21322588.73,24679156.37,22529536.28,20217502.78,22908263.66,22315455.58,24115181.57
104.5,20876178.51,21322687.01,24679224.67,22529378.07,20217558.27,22908602.8,22315804.33,24114867.45
105,20876061.16,21322778.76,24679293.44,22529232.47,20217613.03,22908940.95,22316156.63,24114550.19
105.5,20875944.5,21322871.7,24679358.44,22529079.6,20217664.2,22909277.99,22316506.01,24114234.35
106,20875829.74,21322968.54,24679434.04,22528931.8,20217724.58,22909617.09,22316855.29,24113921.22
106.5,20875712.29,21323065.54,24679498.08,22528775.3,20217777.58,22909960.38,22317204.3,24113608.56
107,20875601.53,21323161.22,24679564.94,22528631.93,20217829.71,22910299.58,22317556.74,24113295.6
107.5,20875481.7,21323248.25,24679635.48,22528473.74,20217880.78,22910638.51,22317905.01,24112977.29
108,20875365.69,21323347.22,24679702.77,22528328.94,20217938.84,22910976.05,22318259.94,24112666.98
108.5,20875251.33,21323444.9,24679773.42,22528175.58,20217989.6,22911322.01,22318601.23,24112348.24
109,20875138.89,21323537.89,24679845.09,22528024.94,20218049.3,22911659.54,22318956.63,24112038.57
109.5,20875022.01,21323634.83,24679917.44,22527873.41,20218101.89,22911995.87,22319306.59,24111724.91
110,20874903.78,21323731.89,24679979.54,22527718.5,20218158.92,22912339.34,22319654.85,24111405
110.5,20874790.12,21323830.21,24680047.81,22527575.44,20218208.16,22912677.77,22320008.52,24111088.8
111,20874676.09,21323922.91,24680118.79,22527421.32,20218265.56,22913016.08,22320355.35,24110776.12
111.5,20874558.2,21324020.77,24680185.45,22527275.18,20218320.61,22913358.65,22320705.83,24110461.53
112,20874441.92,21324109.49,24680257.29,22527117.03,20218374.89,22913698.45,22321054.55,24110148.38
112.5,20874325.23,21324211.14,24680328.02,22526973.75,20218426.37,22914039.21,22321403.54,24109831.9
113,20874212.33,21324303.02,24680390.81,22526820.21,20218482.19,22914380.1,22321754.61,24109518.46
113.5,20874094.41,21324402.34,24680460.13,22526672.05,20218538.95,22914718.11,22322106.63,24109204.56
114,20873980.06,21324495.66,24680533.91,22526522.65,20218595.8,22915061.64,22322453.97,24108889.71
114.5,20873870.22,21324589.08,24680599.62,22526375.19,20218651.68,22915400.18,22322806.78,24108570.73
115,20873750.28,21324688.18,24680671.62,22526220.68,20218703.3,22915733.42,22323153.47,24108256.17
115.5,20873636.71,21324782.76,24680743.24,22526067.78,20218760.3,22916077.98,22323502.91,24107942.9
116,20873518.3,21324878.04,24680812.14,22525922.48,20218813.06,22916419.14,22323853.73,24107627.19
116.5,20873406.35,21324978.78,24680879.45,22525768.93,20218867.4,22916756.26,22324199.88,24107311.7
117,20873295.76,21325069.63,24680951.56,22525621.83,20218922.09,22917099.82,22324553.37,24106994.87
117.5,20873174.39,21325164.68,24681020.11,22525471.28,20218979.69,22917437.72,22324901.79,24106682.62
118,20873062.31,21325262.44,24681092.52,22525322.04,20219033.79,22917780,22325253.32,24106368.39
118.5,20872946.26,21325358.35,24681161.51,22525169.75,20219090.97,22918120.23,22325604.2,24106053.91
119,20872825.73,21325455.45,24681233.15,22525024.19,20219141.84,22918458,22325951.75,24105741.16
119.5,20872715.88,21325552.44,24681301.47,22524873.73,20219196.77,22918801.32,22326298.66,24105418.71
120,20872597.56,21325644.36,24681372.62,22524722.81,20219249.96,22919138.89,22326649.15,24105104.69
120.5,20872484.27,21325747.78,24681441.58,22524573.02,20219306.3,22919480.49,22327000.36,24104791.47
121,20872369.24,21325840.57,24681510.53,22524424.53,20219368.15,22919818.3,22327350.87,24104475.86
121.5,20872255.26,21325935.31,24681580.27,22524275.79,20219417.67,22920160.84,22327696.65,24104158.73
122,20872140.22,21326035.93,24681656.34,22524128.03,20219473.89,22920502.9,22328049.04,24103844.53
122.5,20872023.51,21326128.2,24681724.59,22523978.05,20219532.12,22920838.19,22328398.94,24103530.84
123,20871906.25,21326225.94,24681791.71,22523827.75,20219586.17,22921182.63,22328747.33,24103211.11
123.5,20871789.89,21326320.97,24681866.99,22523679.15,20219636.41,22921518.51,22329097.57,24102896.02
124,20871679.02,21326417,24681934.29,22523531.18,20219693.58,22921862.01,22329443.22,24102583.46
124.5,20871561.62,21326510.87,24682003.46,22523377.94,20219749.92,22922207.44,22329793.24,24102267.28
125,20871445.92,21326613.82,24682075.5,22523229.84,20219802.08,22922543.72,22330144.85,24101950.54
125.5,20871334.88,21326706.04,24682147.06,22523083.18,20219857.26,22922890.51,22330495.73,24101638.4
126,20871217.95,21326801.06,24682217.62,22522933.32,20219915.95,22923224.46,22330844.03,24101318.26
126.5,20871103.42,21326894.93,24682289.54,22522783.95,20219971.26,22923563.99,22331193.7,24101002.48
127,20870987.89,21326997.9,24682359.55,22522635.5,20220025.11,22923905.16,22331543.49,24100686.48
127.5,20870874.45,21327092.44,24682436.51,22522484.55,20220081.06,22924246.45,22331894.16,24100370.41
128,20870760.5,21327190.97,24682502.15,22522337.2,20220137.77,22924587.58,22332241.24,24100057.56
128.5,20870641.79,21327287.15,24682575.69,22522189,20220193.26,22924931.44,22332589.83,24099742.95
129,20870529.5,21327381.9,24682645.63,22522036.65,20220246.89,22925265.6,22332942.74,24099428.12
129.5,20870413.44,21327480.01,24682711.48,22521888.96,20220303.91,22925606.99,22333289.5,24099111.78
130,20870303.53,21327580.34,24682785.72,22521743.51,20220355.99,22925950.19,22333638.83,24098794.16
130.5,20870183.92,21327673.74,24682859.23,22521594.35,20220414.8,22926291.1,22333989.58,24098481.41
131,20870067.91,21327768,24682925.9,22521444.47,20220470.75,22926628.35,22334340.36,24098164.5
131.5,20869956.92,21327868.85,24682997.28,22521296.37,20220524.01,22926970.56,22334689.7,24097850.11
132,20869836.46,21327963.16,24683070.85,22521148.64,20220580.38,22927314.79,22335039.68,24097537.7
132.5,20869724.59,21328063.72,24683142.72,22520996.54,20220634.51,22927654.02,22335387.73,24097219.61
133,20869610.28,21328157.83,24683215.47,22520850.24,20220689.32,22927991.39,22335740.76,24096904.34
133.5,20869492.36,21328252.69,24683289.95,22520700.81,20220746.13,22928336.39,22336088.52,24096587.26
134,20869384.27,21328348.69,24683353.19,22520554.89,20220804.44,22928673.9,22336438.16,24096273.06
134.5,20869266.97,21328451.71,24683428.64,22520402.37,20220860.38,22929016.56,22336788.63,24095955.47
135,20869152.5,21328543.58,24683499.79,22520253.02,20220918.61,22929359.71,22337135.2,24095641.31
135.5,20869039.41,21328643.08,24683573.08,22520103.26,20220969.46,22929699.14,22337482.24,24095324.22
136,20868921.03,21328737.53,24683642.2,22519954.77,20221023.68,22930035.61,22337839.37,24095009.82
136.5,20868807.07,21328839.32,24683710.46,22519810.77,20221077.95,22930381.96,22338187.92,24094693.77
137,20868692.12,21328936.63,24683783.27,22519660.97,20221138.59,22930722.14,22338539.27,24094380.44
137.5,20868578.11,21329033.77,24683856.29,22519512.86,20221194.66,22931060.11,22338888.27,24094068.14
138,20868462.57,21329126.39,24683928.61,22519363.55,20221252.73,22931400.75,22339242.63,24093753.03
