0,51.5092530654808,-0.161026458766525,-0.00955660525058525,0.0306853872221765,-0.044381843001676
0.5,51.5092530149375,-0.161026238824513,0.103378115077936,-0.0120812424498248,-0.0837390345116098
1,51.5092534881412,-0.161026336220154,0.223721589617414,0.00843831826452831,-0.00432046096247425
1.5,51.5092545998764,-0.161026276289391,0.494194551944176,-0.0119167618500868,-0.0102119589693043
2,51.5092570590996,-0.16102636921907,0.747254514795689,-0.00126313675814735,-0.0271713340447632
2.5,51.5092607849393,-0.161026403577471,0.958229933783279,0.00559198830830584,-0.0084348369584748
3,51.5092655507257,-0.161026361454866,1.21314328318541,0.00478489147439437,-0.0119270057709257
3.5,51.5092715925443,-0.16102633363189,1.23485673127266,-0.0118102340220305,0.0019526815928007
4,51.5092777779245,-0.161026415779347,1.26569814487959,-0.0392118329097464,-0.0762705389498436
4.5,51.5092841255535,-0.161026772026671,1.25867970904162,-0.0126567350178792,-0.0257824983857232
5,51.509290431858,-0.161026899903381,1.23196257420623,-0.00582406092864359,-0.0218762568335052
5.5,51.5092965972028,-0.161026964004655,1.28454892020095,-0.0195851680465679,-0.00611311499865647
6,51.5093030333557,-0.161027110500975,1.27874782186969,0.00141860313261168,-0.0487231385057194
6.5,51.5093094787899,-0.161027147252255,1.28057680241573,0.0302059259217391,0.0309794125865848
7,51.5093159343743,-0.161026893420456,1.27102532261199,-0.0208627688294931,-0.0298484701113992
7.5,51.5093222932779,-0.161027066731983,1.27278103177603,0.0133300407995248,0.00681471546978634
8,51.5093286818881,-0.161026954652532,1.26180588603862,-0.0240370320483051,-0.0582103956409094
8.5,51.5093350234866,-0.161027187729641,1.2785668147105,-0.0311676222451562,-0.0656112892251316
9,51.5093414388942,-0.161027486255161,1.26518738686811,-0.00912568545343525,-0.0478305924676907
9.5,51.5093477695728,-0.161027602566222,1.28709051192939,0.0724264741123807,0.105717817795579
10,51.5093542316418,-0.161026976730021,1.25031605283224,0.0434516711657816,0.0410534065859173
10.5,51.5093605058728,-0.161026627694836,1.25559434652444,0.0143641233144571,0.00747440697448943
11,51.5093667938469,-0.161026520316501,1.25896695760456,0.00481407561224145,0.00879254146261523
11.5,51.5093730785508,-0.161026476356305,1.26630385140905,0.0139943758252208,-0.0195866745777917
12,51.5093794261577,-0.161026397972912,1.26106694140652,-0.0140387940388023,-0.0202227434210788
12.5,51.5093857405271,-0.161026517506223,1.26103709898119,-0.0154768246829464,-0.0104145791814507
13,51.5093920711499,-0.161026648288689,1.25406022484553,-0.0148832280809729,-0.0385858550977981
13.5,51.5093983617061,-0.161026810809182,1.2595385958209,-0.0149157897166722,-0.0506998503152604
14,51.5094046785607,-0.161026973918982,1.26281911061412,-0.00997421944480155,-0.0438057203399262
14.5,51.5094109875997,-0.161027085034145,1.24982121843617,-0.0255259449955126,0.00634456492416129
15,51.5094172459667,-0.16102726182743,1.23459383588207,-0.0506368545047679,-0.0711104064843545
15.5,51.5094234025526,-0.161027690334388,1.22788023818777,-0.0521548449580904,-0.106556832159441
16,51.5094295511094,-0.161028186235885,1.24551973415594,-0.0312058544107318,-0.0638830900481274
16.5,51.5094358105986,-0.161028468307742,1.25772835902581,-0.0154970127302926,-0.0194701344808287
17,51.5094421153196,-0.161028602724781,1.24492200021786,-0.0211566733392643,-0.0471935727550645
17.5,51.5094483801323,-0.16102880384841,1.27541391095743,-0.0291543831571985,-0.0602266185456698
18,51.5094548015871,-0.161029067934617,1.26754515943504,-0.0173693403046827,-0.0477538151895491
18.5,51.5094611617403,-0.161029237334448,1.2689783047607,-0.021986794215366,-0.0314714105773557
19,51.509467545249,-0.161029418414718,1.24972336413981,-0.0164929114943989,-0.0435473281664386
19.5,51.5094738033378,-0.16102958406424,1.28277084958335,0.023369789827543,0.0276249075840524
20,51.5094802518838,-0.161029395687813,1.26638875854985,0.00848841029006921,-0.000120300010901287
20.5,51.5094865881455,-0.161029324107346,1.24179844603134,-0.00460956410937389,-0.0245479083408478
21,51.5094927962587,-0.161029377118881,1.23525328959503,-0.0047665063808155,-0.0412142224623804
21.5,51.5094989831787,-0.161029439351252,1.24426483050384,0.0284662156293322,0.0513203056315547
22,51.5095052214614,-0.161029199488535,1.25636465865525,-0.0358404208733098,-0.0421844737875672
22.5,51.5095115088437,-0.161029515071208,1.22952679424218,-0.0350016415501734,-0.0587825428789555
23,51.5095176588267,-0.161029841178499,1.25130199589546,-0.00775785638595006,0.0129116117677305
23.5,51.5095239144008,-0.161029885106928,1.21140107710105,0.0196003186630219,0.00336850852961273
24,51.5095299765318,-0.161029733584773,1.25244386031139,-0.0241679760722472,-0.0671233585387273
24.5,51.5095362548838,-0.161029977734044,1.24271266721529,-0.0119663446152473,-0.0164158173144027
25,51.5095424805963,-0.161030088292465,1.26885931857297,-0.00254103739962872,0.00429653616885678
25.5,51.509548851102,-0.161030096877012,1.27807520971288,-0.0389979492025504,-0.0258097854461889
26,51.5095552638657,-0.16103041032401,1.28247303729662,-0.00505768861007353,-0.0206128341919874
26.5,51.5095616831318,-0.161030467569217,1.25666233566541,-0.0546319150126066,-0.088343010881992
