23.5,51.509,-0.16104,35.931,1.2068,0.026458,-0.056618
24,51.509,-0.16101,38.245,1.2392,0.0079738,-0.014122
24.5,51.509,-0.16103,40.308,1.2336,-0.008023,-0.046521
25,51.51,-0.16105,36.012,1.2521,-0.0075173,-0.050567
25.5,51.51,-0.16102,39.948,1.2558,-0.042674,-0.036054
26,51.51,-0.16105,33.004,1.2733,0.0058488,-0.034997
26.5,51.51,-0.16103,34.467,1.2522,-0.024993,0.0057618
27,51.51,-0.16105,34.1,1.2103,-0.0081178,0.0073394
27.5,51.51,-0.16102,35.493,1.2407,-0.057313,0.014465
28,51.51,-0.16106,31.077,1.2536,-0.030595,-0.026768
28.5,51.51,-0.16106,37.888,1.2417,-0.036792,-0.01565
29,51.51,-0.16103,35.624,1.2483,-0.045705,-0.029923
29.5,51.51,-0.16105,34.788,1.2426,-0.027116,-0.036377
30,51.51,-0.16104,35.404,1.2525,-0.0053135,-0.065222
30.5,51.51,-0.16102,38.803,1.2528,-0.016033,-0.055687
31,51.51,-0.161,37.066,1.2578,-0.013428,-0.038255
31.5,51.51,-0.16104,35.628,1.2334,-0.00077355,-0.0065601
32,51.51,-0.16102,37.071,1.236,-0.019602,-0.022127
32.5,51.51,-0.16097,39.756,0.99401,-0.019786,0.025116
33,51.51,-0.16109,36.306,0.75053,-0.010531,0.044404
33.5,51.51,-0.16103,39.428,0.50999,-0.023705,-0.019647
34,51.51,-0.16105,35.885,0.23569,0.0025349,-0.021426
35,51.51,-0.16102,37.411,0.22855,0.068067,-0.0042586
36,51.51,-0.16102,36.527,0.25434,0.133,-0.062414
36.5,51.51,-0.16105,37.465,0.1744,0.17659,-0.0029982
37,51.51,-0.16103,37.443,0.10614,0.21511,-0.024172
37.5,51.51,-0.161,39.046,0.061721,0.2272,-0.013424
38,51.51,-0.16101,36.034,0.013861,0.22613,-0.031819
38.5,51.51,-0.16104,38.612,-0.054052,0.24238,0.011282
39,51.51,-0.16104,40.326,-0.13134,0.23251,0.021763
39.5,51.51,-0.16104,37.359,-0.15472,0.16595,0.048321
40,51.51,-0.16102,36.588,-0.23078,0.12993,0.04294
40.5,51.51,-0.161,43.529,-0.21721,0.072043,0.025375
41,51.51,-0.16102,38.808,-0.25599,0.0046421,0.011192
41.5,51.51,-0.16103,37.401,-0.52223,0.036763,0.030594
42,51.51,-0.161,31.506,-0.75906,-0.022596,-0.024947
42.5,51.51,-0.16101,33.666,-1.0225,0.019332,-0.010096
43,51.51,-0.16101,36.376,-1.2518,-0.0028993,-0.015907
43.5,51.51,-0.16101,38.386,-1.2475,0.015731,0.012819
44,51.51,-0.16104,35.745,-1.2602,0.02185,-0.078985
44.5,51.51,-0.16102,33.511,-1.2193,-0.004779,-0.01274
45,51.51,-0.16099,38.97,-1.2388,-0.025432,-0.0073506
45.5,51.51,-0.161,37.104,-1.234,0.0040573,-0.027089
46,51.51,-0.16098,34.83,-1.2592,0.025764,0.027624
46.5,51.51,-0.16099,34.714,-1.255,-0.022757,0.024952
47,51.51,-0.16105,30.451,-1.2611,0.0082723,0.024798
47.5,51.51,-0.16103,37.74,-1.2078,-0.044283,0.029349
48,51.51,-0.16103,38.415,-1.2676,-0.028919,0.031842
48.5,51.51,-0.16102,37.12,-1.2363,-0.029641,-0.069545
49,51.51,-0.16104,32.34,-1.2507,-0.030059,-0.013416
49.5,51.509,-0.16099,35.078,-1.2719,0.0044736,-0.020596
50,51.51,-0.16105,32.653,-1.2349,-0.031245,-0.021191
50.5,51.51,-0.16104,34.53,-1.263,0.041011,-0.077845
51,51.51,-0.16104,36.263,-1.2744,-0.0038055,-0.016634
51.5,51.51,-0.16105,39.511,-1.244,0.016169,-0.038698
52,51.509,-0.16105,35.019,-1.2838,0.0036672,-0.053676
52.5,51.509,-0.16098,38.24,-1.2487,0.0082303,-0.01153
53,51.509,-0.16102,33.856,-1.2373,0.019924,-0.032105
53.5,51.509,-0.161,31.418,-1.2393,0.0058292,-0.027958
54,51.509,-0.16101,36.597,-1.2359,-0.011584,-0.05559
54.5,51.509,-0.16105,29.613,-1.27,0.007409,0.047001
55,51.509,-0.16103,34.347,-1.2592,-0.0099731,0.034852
55.5,51.509,-0.16097,39.112,-1.2611,-0.0085904,0.050556
56,51.509,-0.16101,39.931,-1.2728,0.00252,0.022207
56.5,51.509,-0.16101,39.93,-1.2387,0.028068,0.024359
57,51.509,-0.16103,38.968,-1.2656,-0.010578,0.03578
57.5,51.509,-0.16101,38.257,-1.2395,0.017676,0.050398
58,51.509,-0.16103,32.895,-1.242,0.0055616,0.025032
58.5,51.509,-0.16105,33.626,-1.2523,0.03608,0.024848
